"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"54","Retrograde endocannabinoid signaling",0.000490917598789786,0.00411281218705306,0.477270815362862,0.351924602999565,1.7485852099898,80,"CACNA1D;ITPR2;CACNA1A;NDUFC2;ADCY9;PLCB1;GNAQ;NDUFB9;NDUFA12;GNG5;NDUFV2;GRIA2;CNR1;MAPK10;GABRB3;NDUFS7;GNB2;GNB1;PRKACB;GNAO1;NDUFC1;NDUFB11;PRKACA;MAPK9;GNAI1;NDUFA2;PRKCA;NDUFA1;PRKCB;MAPK1;GNAI2;NDUFA5;NDUFB10;NDUFB6;NDUFA8;GNG12;NDUFA6;NDUFAB1;NDUFA7"
"55","Glycolysis / Gluconeogenesis",0.00417373548864939,0.0193276058782072,0.407017918923954,0.414752850040797,1.73955250586592,39,"TPI1;PFKP;PGAM1;ENO1;PGK1;ALDOA;GPI1;GAPDH;ADH1;G6PC2;PGM1;PFKL;ENO1B;GCK;PFKM;PKM;ACSS2;FBP2"
"56","Alcoholism",0.00103393014268928,0.0067654994119451,0.45505986738723,0.339913619381724,1.71937153140536,85,"HDAC6;DDC;CREB3L2;SLC29A1;SHC1;PPP1CB;ARAF;BRAF;CREB3;KRAS;PDYN;GNG5;GNAS;SHC2;ADORA2B;CALM3;GNB2;GNB1;ATF2;MAOB;CALM2;GNAO1;HIST1H2AP;H2AFV;PRKACA;H2AFY;HIST1H4D;GNAI1;CREB1;CALM1;RAF1;HIST1H2AE;H3F3A;SOS1;HDAC5;HIST1H3E;MAPK1;SOS2;GNAI2;GNG12;NTRK2"
"57","Dilated cardiomyopathy (DCM)",0.00887629013121987,0.03610490985807,0.380730400722792,0.438906894855238,1.71582285507115,30,"ACTG1;CACNA2D1;CACNA1D;ADCY9;CACNB2;GNAS;ATP2A2;SLC8A1;ACTB;ITGA6;PRKACB;ITGAV;PRKACA;DAG1"
"58","Melanogenesis",0.00405028485789628,0.0190489959722934,0.407017918923954,0.386760296759299,1.71549062276814,47,"WNT4;CAMK2B;ADCY9;DCT;CREB3L2;PLCB1;GNAQ;CREBBP;EP300;CREB3;KRAS;GNAS;CALM3;FZD3;PRKACB;CALM2;GNAO1;GSK3B;PRKACA;GNAI1;CREB1;CALM1;RAF1;PRKCA;PRKCB;MAPK1;GNAI2"
"59","Alzheimer disease",0.000447660047910675,0.00411281218705306,0.49849310876659,0.313329820785639,1.71119267616261,133,"ATP2A3;CACNA1D;ITPR2;UQCRQ;CYCS;GAPDH;NDUFC2;PLCB1;GNAQ;COX5A;NDUFB9;NDUFA12;NDUFV2;LPL;COX6A2;ATP5G1;NDUFS7;CDK5R1;ATP2A2;CALM3;SDHD;ATP5B;RTN4;COX8A;ATP5H;COX7A2L;CALM2;COX6A1;SDHA;GSK3B;NDUFC1;NDUFB11;PPP3CA;ATP5A1;ATP5J;UQCR11;BACE2;CALM1;NDUFA2;RTN3;ATP5E;NDUFA1;PPP3R1;MAPK1;NDUFA5;NDUFB10;NDUFB6;NDUFA8;ATP5F1;SDHB;NDUFA6;PSENEN;ATP5C1;NCSTN;NDUFAB1;UQCRH;NDUFA7;COX5B;UQCRB;COX7A2;ATP5G2;NDUFS3;NDUFV3;NAE1;CYC1;COX7C;NDUFA10;ADAM10;NDUFS4;TNFRSF1A;ERN1;NDUFA3;NDUFS6;NDUFA9;UQCR10;NDUFS2;UQCRC2;NDUFB7;NDUFB4;COX7B;ATP5D"
"60","MicroRNAs in cancer",0.00114055662943946,0.00727667209313843,0.45505986738723,0.339950209671443,1.68908880964242,80,"DNMT3A;IRS2;DICER1;GLS;SHC1;HMOX1;ATM;ROCK1;CREBBP;EP300;MCL1;KRAS;CCNG1;PDCD4;CCND1;DDIT4;PRKCE;MDM4;MARCKS;CDKN1B;FZD3;RDX;MDM2;MET;RPTOR;TNR;RHOA;PTEN;VEGFA;BCL2L11;APC;RAF1;HNRNPK;ZEB1;SIRT1;PIM1;PRKCA;SOS1;CRKL;STAT3;CCND2;PRKCB;IKBKB;SOS2;PDGFA;CDKN1A;BMI1"
"61","Wnt signaling pathway",0.00118457452678998,0.00727667209313843,0.45505986738723,0.337566687892846,1.67984697730086,82,"WNT4;CXXC4;CAMK2B;CSNK1A1;PLCB1;GPC4;TBL1X;CREBBP;EP300;CSNK2B;CCND1;MAPK10;CTNNBIP1;CHD8;JUN;LRP6;BTRC;FZD3;SKP1A;PRKACB;DAAM1;GSK3B;CSNK2A2;BAMBI;SMAD4;RHOA;PPP3CA;CUL1;PRKACA;CSNK2A1;ROCK2;MAPK9;CSNK1E;APC;PRICKLE1;PRKCA;PPP3R1;NLK;NFATC3;CCND2;PRKCB;AXIN1;MAP3K7"
"62","Aldosterone synthesis and secretion",0.00299251648396,0.0155301286495166,0.431707695803346,0.374493884595642,1.67642651043845,52,"LDLR;CACNA1D;ITPR2;CAMK2B;ADCY9;CREB3L2;PLCB1;GNAQ;ATP2B4;ATP2B2;CREB3;GNAS;PRKCE;CALM3;ATF2;PRKACB;CALM2;ATP2B1;PRKACA;CREB1;CALM1;PRKCA;PRKD1;PRKCB;ATP1A1;ATP1B1"
"63","Focal adhesion",0.000503884566043457,0.00411281218705306,0.477270815362862,0.321469118017759,1.6741271920201,103,"ACTG1;IGF1R;COL6A6;PIK3R1;PIK3R3;SHC1;PPP1CB;BRAF;PPP1R12A;ROCK1;PAK3;ARHGAP5;CCND1;MAPK10;SHC2;ACTB;CDC42;JUN;AKT3;ITGA6;PDPK1;TLN1;RASGRF1;ITGAV;GSK3B;DIAPH1;MET;TNR;RHOA;PTEN;XIAP;SPP1;PAK2;BCAR1;VEGFA;ROCK2;MAPK9;MYL12B;RAF1;PIK3CA;PRKCA;SOS1;CRKL;CCND2;PRKCB;MAPK1;SOS2;PDGFA"
"64","Lysine degradation",0.00861288827145651,0.0355134160234029,0.380730400722792,0.390353517088846,1.66570657354268,41,"KMT2A;KMT2E;KMT2C;SETD2;SETD7;PRDM2;ASH1L;NSD1;HADH;NSD3;EHMT2;SETD1B;KMT2D;NSD2;KMT2B;KMT5A;ACAT1;SETD1A;KMT5B;EHMT1"
"65","Inflammatory mediator regulation of TRP channels",0.00946562287973766,0.03748884851054,0.380730400722792,0.385604466283031,1.64544154505176,41,"ITPR2;PIK3R1;PIK3R3;CAMK2B;ADCY9;PPP1CB;PLCB1;GNAQ;MAPK10;GNAS;PRKCE;CALM3;IL1R1;PRKACB;CALM2;PRKACA;MAPK9;PLA2G6;CALM1;PIK3CA;PRKCA;PRKCB"
"66","Human cytomegalovirus infection",0.000639185221130825,0.00469255491610679,0.477270815362862,0.29799969991539,1.64045254885489,139,"EIF4EBP1;IL6RA;ITPR2;CYCS;PIK3R1;PIK3R3;ADCY9;CREB3L2;PLCB1;ROCK1;GNAQ;JAK1;CREB3;KRAS;GNG5;CALR;CCND1;GNAS;AKAP13;CALM3;GNB2;GNB1;AKT3;ATF2;H2-D1;IL1R1;TAPBP;PRKACB;ITGAV;CALM2;GNAO1;MDM2;GSK3B;H2-Q2;ARHGEF12;RHOA;PPP3CA;PRKACA;BCAR1;VEGFA;ROCK2;GNAI1;CREB1;CALM1;RAF1;PIK3CA;PTK2B;PRKCA;ARHGEF11;PPP3R1;SOS1;SP1;NFATC3;CHUK;CRKL;STAT3;PRKCB;IKBKB;MAPK1;SOS2;GNAI2;H2-K1;GNG12;CDKN1A"
"67","Platelet activation",0.0105051699654425,0.0408916852407825,0.380730400722792,0.351973316586202,1.62037617092884,58,"ACTG1;ITPR2;PIK3R1;PIK3R3;ADCY9;STIM1;PPP1CB;PLCB1;PPP1R12A;ROCK1;GNAQ;GNAS;ACTB;AKT3;TLN1;PRKACB;ARHGEF12;RHOA;PRKACA;PRKCI;ROCK2;MYL12B;GNAI1"
"68","mTOR signaling pathway",0.00221206378885739,0.0125628528386052,0.431707695803346,0.311724940150378,1.61938753960212,102,"EIF4EBP1;WNT4;IGF1R;INS1;PIK3R1;PIK3R3;LPIN1;DEPTOR;BRAF;CASTOR2;KRAS;RICTOR;DDIT4;LRP6;AKT3;ATP6V1D;CLIP1;FZD3;PDPK1;ATP6V1E1;RRAGC;ATP6V1G1;STK11;GSK3B;FNIP2;RPTOR;PRKAA1;ATP6V1B2;RHOA;PTEN;INSR;RAF1;ULK1;PIK3CA;EIF4B;FNIP1;PRKCA;CAB39L;SOS1;CHUK;SLC38A9;INS2;PRKCB;IKBKB;MAPK1;SOS2;SLC3A2;LAMTOR1;LAMTOR4;LAMTOR5;LAMTOR3;SEC13;NPRL2;MAP2K2;RHEB;RRAGD"
"69","Prolactin signaling pathway",0.0113786359334698,0.04281211769968,0.380730400722792,0.353442748251098,1.6084235875317,54,"INS1;PIK3R1;PIK3R3;SHC1;SLC2A2;KRAS;FOS;CCND1;MAPK10;PRLR;SHC2;GCK;SOCS2;STAT5A;AKT3;GSK3B;FOXO3;MAPK9;STAT5B;SOCS4;RAF1;PIK3CA;CISH;SOS1;STAT3;CCND2;INS2;SOCS7;MAPK1;SOS2"
"70","Fluid shear stress and atherosclerosis",0.00360400784526446,0.017496876797171,0.431707695803346,0.318665196929963,1.58578671128742,82,"ACTG1;PIK3R1;PIK3R3;HMOX1;GSTT1;BMPR1A;GSTO1;FOS;MAPK10;HSP90AA1;SUMO3;ACTB;CALM3;JUN;AKT3;GSTP1;TXN1;ARHGEF2;SUMO2;IL1R1;ITGAV;CALM2;SUMO1;HSP90B1;PRKAA1;RHOA;PIAS4;ACVR2A;GSTM1;MEF2A;VEGFA;MAPK9;CALM1;PIK3CA;CHUK;ACVR1;HSP90AB1;IKBKB;MAP3K7;PDGFA;SQSTM1"
"71","Neuroactive ligand-receptor interaction",0.0134999479808946,0.0482223048790506,0.380730400722792,0.354789217744026,1.55158556505397,44,"GLP1R;GCGR;GHR;UCN3;THRA;GIPR;NR3C1;PDYN;GRIA2;CNR1;P2RX4;GABRB3;PRLR;PARD3;ADORA2B;CHRM3;IAPP"
"72","Chemokine signaling pathway",0.00759149027338534,0.0317366468373471,0.407017918923954,0.303823927671757,1.54360900271184,87,"PIK3R1;PIK3R3;ADCY9;SHC1;PLCB1;BRAF;ROCK1;CCL28;KRAS;GNG5;SHC2;GRK5;PARD3;CDC42;GNB2;GNB1;AKT3;GRK3;PRKACB;ARRB2;GSK3B;RHOA;FOXO3;PRKACA;BCAR1;ROCK2;GNAI1;STAT5B;RAF1;PIK3CA;PTK2B;SOS1;CHUK;CRKL;STAT3;PRKCB;IKBKB;MAPK1;SOS2;WASL;GNAI2;GNG12;RAP1B"
"73","PI3K-Akt signaling pathway",0.00260751563402137,0.0142702219243715,0.431707695803346,0.272022465757886,1.53716073062326,157,"EIF4EBP1;GHR;IL6RA;IGF1R;COL6A6;INS1;PIK3R1;PIK3R3;CREB3L2;G6PC2;JAK1;MCL1;CREB3;KRAS;GNG5;CCND1;GYS1;PRLR;DDIT4;HSP90AA1;GNB2;GNB1;AKT3;CDKN1B;ATF2;ITGA6;PDPK1;YWHAQ;ITGAV;MDM2;STK11;HSP90B1;GSK3B;MET;RPTOR;MAGI2;PPP2R5C;PRKAA1;TNR;PTEN;PPP2R5A;FOXO3;SPP1;VEGFA;BCL2L11;PHLPP1;INSR;YWHAB;PPP2R2A;PCK2;PPP2CA;CREB1;RAF1;PIK3CA;EIF4B;YWHAZ;PRKCA;SOS1;CHUK;YWHAE;HSP90AB1;CCND2;INS2;IKBKB;MAPK1;PKN2;SOS2;PDGFA;GNG12;CDKN1A;NTRK2"
"74","Hepatocellular carcinoma",0.00513640901353212,0.0222456269976037,0.407017918923954,0.29813567019149,1.52740069651189,97,"ACTG1;SMARCC2;WNT4;IGF1R;PIK3R1;PIK3R3;PBRM1;CSNK1A1;SHC1;ARAF;SMARCA4;HMOX1;BRAF;GSTT1;ARID1A;GSTO1;KRAS;CCND1;SHC2;ACTB;LRP6;AKT3;FZD3;ARID1B;GSTP1;GSK3B;ARID2;MET;SMARCC1;SMAD4;TXNRD1;PTEN;SMARCD1;GSTM1;SMARCA2;APC;RAF1;PIK3CA;PRKCA;SOS1;PRKCB;AXIN1;MAPK1;SOS2"
"75","Proteoglycans in cancer",0.0047423118358928,0.0213050128746826,0.407017918923954,0.290505485296607,1.52194443996876,106,"ACTG1;DDX5;ITPR2;WNT4;IGF1R;PIK3R1;PIK3R3;CAMK2B;PPP1CB;ARAF;BRAF;ANK2;PPP1R12A;ROCK1;KRAS;PDCD4;CCND1;ACTB;CDC42;AKT3;FZD3;RDX;PDPK1;IQGAP1;PRKACB;MRAS;ITGAV;CD63;MDM2;MET;FRS2;ARHGEF12;RHOA;PRKACA;VEGFA;DROSHA;ROCK2;RAF1;PIK3CA;EIF4B;PRKCA;SOS1;STAT3;PRKCB;MAPK1;SOS2;CBL"
"76","Thermogenesis",0.00469987718047151,0.0213050128746826,0.407017918923954,0.26012052158123,1.48074854504991,169,"KDM1A;ACTG1;ZFP516;SMARCC2;UQCRQ;NDUFC2;ADCY9;CREB3L2;SMARCA4;ARID1A;CREB3;COX5A;NDUFB9;NDUFA12;KRAS;NDUFV2;CNR1;COX6A2;ATP5G1;NDUFS7;GNAS;ACTB;ATF2;ARID1B;SDHD;ATP5B;ATP5J2;PRKACB;COX8A;ATP5H;COX7A2L;COX6A1;SDHA;NDUFC1;NDUFB11;RPTOR;SMARCC1;PRKAA1;FRS2;ATP5A1;PRKACA;SMARCD1;SMARCA2;KDM3B;ATP5J;UQCR11;CREB1;NDUFA2;ATP5E;PRKAB2;ATP5L;NDUFA1;SOS1;CPT1C;SOS2;NDUFA5;NDUFB10;NDUFB6;NDUFA8;ATP5F1;COX17;COX14;SDHB;NDUFA6;ATP5C1;NDUFAB1;UQCRH;NDUFA7;COX5B;UQCRB;COX7A2;ATP5G2;NDUFAF3;NDUFS3;NDUFV3;RHEB;CYC1;NDUFAF4;NDUFAF2;COX7C;NDUFA10;COX19;ATP5K;NDUFS4;COX18;HRAS"
"77","Thyroid hormone signaling pathway",0.0136175944010608,0.0482223048790506,0.380730400722792,0.291737928745364,1.47568635298676,85,"PFKP;ACTG1;NCOR1;WNT4;SLC2A1;PIK3R1;PIK3R3;THRA;PLCB1;MED13;DIO1;CREBBP;EP300;KRAS;CCND1;ATP2A2;FOXO1;ACTB;AKT3;PDPK1;PRKACB;ITGAV;MDM2;GSK3B;NCOA2;PRKACA;SLC16A10;RAF1;MED13L;NCOA1;PIK3CA;NCOA3;PRKCA;MED12L;THRB;RCAN2;PRKCB;ATP1A1;ATP1B1;MAPK1"
"78","Rap1 signaling pathway",0.013447048189699,0.0482223048790506,0.380730400722792,0.28351899776554,1.47285979748849,102,"ACTG1;IGF1R;INS1;PIK3R1;PIK3R3;RAPGEF4;ADCY9;PLCB1;RALA;BRAF;GNAQ;CDH1;KRAS;CNR1;GNAS;PARD3;ADORA2B;ACTB;CDC42;CALM3;AKT3;PFN1;TLN1;MRAS;CALM2;GNAO1;MET;MAGI2;RHOA;SIPA1L3;SKAP1;BCAR1;PRKCI;VEGFA;RAPGEF2;INSR;GNAI1;AFDN;CALM1;RAF1;SIPA1L1;PIK3CA;KRIT1;PRKCA;PRKD1;CRKL;INS2;PRKCB;MAPK1;PDGFA;GNAI2"
"79","Oocyte meiosis",0.0126938076006902,0.047170815898861,0.380730400722792,0.30537628070587,1.46460047121506,69,"ITPR2;IGF1R;REC8;INS1;CAMK2B;ADCY9;PPP1CB;ANAPC5;SLK;CALM3;BTRC;SKP1A;YWHAQ;PRKACB;CALM2;ANAPC11;PPP2R5C;PPP3CA;PPP2R5A;CUL1;PRKACA;ANAPC13;YWHAB;PPP2CA;CALM1;CPEB4;YWHAZ;CPEB1;PPP3R1;YWHAE;INS2;MAPK1;CDC23"
