"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"74","Statin Pathway WP430",0.00103568785977351,0.0367270848735067,0.851570208085344,1.70814877789554,990,10,"LPL;LDLR;HMGCR;SQLE"
"75","Sterol Regulatory Element-Binding Proteins (SREBP) signalling WP1982",0.000383003447031023,0.0198693384320612,0.658635476449771,1.5226660205898,382,50,"LPL;INSIG1;HMGCS1;LDLR;HMGCR;FDPS;LPIN1;ATF6;AKT1;SQLE;SEC31A;SEC23B;SEC24D;SEC13;SREBF2;SEC24A;FASN;IDI1;LSS;SAR1A;KPNB1;CDK8;SP1"
"76","Transcription factor regulation in adipogenesis WP3599",0.00166972402942112,0.0495944955917726,0.827431565230106,1.68162157766216,1611,11,"CEBPB;PCK2;LPIN1;NRIP1;MAPK8"
"77","Translation Factors WP107",0.000706098147642522,0.0271259371719336,0.679627021553928,1.54621675718152,705,38,"EIF4EBP1;EIF5;EIF3C;EIF2S2;EIF1;EIF3D;EIF3A;EIF4G1;EIF3B;EIF5A;EIF4A1;EIF4G3;ETF1;EEF2;EIF4E;EIF4EBP2;PABPC1;EIF3F;EIF4H;EIF3G"
"78","Transmembrane transport of small molecules Homo sapiens R-HSA-382551",0.000293999706000294,0.0235526431140236,0.542219217522302,1.3192528870743,293,173,"UBC;SLC3A2;ATP2A2;SLC38A2;SLC2A5;GNB2;HMOX1;SLC7A1;SLC7A8;SLC2A2;TRPM5;EIF2S2;TRPC1;SLC39A7;SLC4A7;SLC6A6;SLC30A8;PRKACB;SLC7A11;UBB;SLC30A1;MAGT1;ATP2B1;CLCN3;ATP2A3;SLC16A10;ATP7A;FKBP1B;ATP6V1E1;FXYD3;RANBP2;ATP6V0A1;GNG5;SLCO2A1;NUP62;SLC12A7;G6PC2;CLCN4;ABCB9;SLC1A4;NIPAL2;ATP6V0D1"
"79","Metabolism of proteins Homo sapiens R-HSA-392499",9.99999000001e-07,0.000315646615883022,0.577068505099256,1.43491379361669,0,465,"DDIT3;ATF4;GNAI2;HSPA5;HERPUD1;UBC;DNAJB9;EIF4EBP1;CALR;HSPA9;TMED9;ADRA2A;SEC61A1;EIF5;GNB2;MIA3;KIF5B;LMAN1;GFPT1;CPE;CBX4;SEC61B;XBP1;EIF3C;ACTB;SEC22B;STT3A;EIF2S2;SEL1L;GNAZ;SERP1;PDIA6;SLC30A8;SSR1;PCSK2;SCFD1;SSR3;UBB;MAGT1;ARCN1;TRAM1;BET1L;APP;GMPPB;COPG1;HSP90B1;SRP9;ATF6;GMPPA;HYOU1;DNAJB11;SSR2;ARF4;GNAO1;WFS1;DERL2;COPA;COPB2;ARF1;STAT3;SIAH2;EDEM1;EIF3D;TMED2;PREB;SPCS2;SRP72;SEC31A;USO1;SRPR;ATF3;EIF3A;HNRNPK;RPN1;DNAJC3;ASNS;VDAC1;TSPYL2;EIF4G1;GOSR2;SEC24D;EIF3B;ARF5;CTNNB1;LMAN2;SRP68;EIF5A;EIF4A1;SEC13;EDEM2;GNPNAT1;SPCS3;RPL4;GNAI3;COG7;RANBP2;KDELR1;CANX;RPN2;NOP58;MGAT2;TUBB4B;DPM2;SEC24A;GNG5;PHC2;RAB1A;SEC23IP;NUP62;DNAJC24;KDELR2;ETF1;DYNLL2;MDM2;UBE2I;EEF2;PGM3;GOLGB1;EIF4E;SEC16A;COPE;ALG2;TBCE;HSPD1;COPZ1;DYNLL1;DCAF7;SYVN1;COPB1;ATP6V0D1;SRPRB;DDOST"
"80","Asparagine N-linked glycosylation Homo sapiens R-HSA-446203",7.7999922000078e-05,0.00937299062700937,0.563567818379858,1.36695627230164,77,156,"CALR;TMED9;MIA3;LMAN1;GFPT1;SEC22B;STT3A;SEL1L;SCFD1;MAGT1;ARCN1;BET1L;GMPPB;COPG1;GMPPA;ARF4;DERL2;COPA;COPB2;ARF1;EDEM1;TMED2;PREB;SEC31A;USO1;RPN1;GOSR2;SEC24D;ARF5;LMAN2;SEC13;EDEM2;GNPNAT1;COG7;KDELR1;CANX;RPN2;MGAT2;DPM2;SEC24A;RAB1A;SEC23IP;KDELR2;DYNLL2;PGM3;GOLGB1;SEC16A;COPE;ALG2;COPZ1;DYNLL1;SYVN1;COPB1;DDOST"
"81","XBP1(S) activates chaperone genes Homo sapiens R-HSA-381038",4.0002600169011e-06,0.000585392983606358,0.745068299566222,1.70301550921341,3,41,"DNAJB9;SEC61A1;GFPT1;SEC61B;XBP1;SERP1;PDIA6;SSR1;HYOU1;DNAJB11;WFS1;EDEM1;PREB;SEC31A;SRPR;DNAJC3;TSPYL2;GOSR2"
"82","IRE1alpha activates chaperones Homo sapiens R-HSA-381070",1.0000460021161e-06,0.000315646615883022,0.762405807674229,1.74758757509377,0,43,"HSPA5;DNAJB9;SEC61A1;GFPT1;SEC61B;XBP1;SERP1;PDIA6;SSR1;HYOU1;DNAJB11;WFS1;EDEM1;PREB;SEC31A;SRPR;DNAJC3;TSPYL2;GOSR2"
"83","Unfolded Protein Response (UPR) Homo sapiens R-HSA-381119",9.99999000001e-07,0.000315646615883022,0.815228495962239,1.90888035511573,0,64,"DDIT3;ATF4;HSPA5;HERPUD1;DNAJB9;CALR;SEC61A1;GFPT1;SEC61B;XBP1;SERP1;PDIA6;SSR1;HSP90B1;ATF6;HYOU1;DNAJB11;WFS1;EDEM1;PREB;SEC31A;SRPR;ATF3;DNAJC3;ASNS;TSPYL2;GOSR2"
"84","ATF6-alpha activates chaperones Homo sapiens R-HSA-381033",2.07169730016408e-06,0.0004978979178061,0.943627187060088,1.91763679843393,1,11,"DDIT3;ATF4;HSPA5;CALR;XBP1;HSP90B1;ATF6"
"85","ATF6-alpha activates chaperone genes Homo sapiens R-HSA-381183",3.1720722301994e-06,0.000585392983606358,0.950956662880275,1.87827307520071,2,9,"DDIT3;ATF4;HSPA5;CALR;XBP1;HSP90B1;ATF6"
"86","PERK regulates gene expression Homo sapiens R-HSA-381042",1.00774654771226e-06,0.000315646615883022,0.897320568343274,1.92762178992279,0,18,"DDIT3;ATF4;HSPA5;HERPUD1;ATF6;ATF3;ASNS"
"87","ATF4 activates genes Homo sapiens R-HSA-380994",4.05959073236032e-06,0.000585392983606358,0.894373351489027,1.88609764817363,3,15,"DDIT3;ATF4;HERPUD1;ATF6;ATF3;ASNS"
"88","SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339",0.000165139047077639,0.0148831566178722,0.739920541229864,1.6531943445424,164,29,"SEC61A1;SEC61B;SSR1;SSR3;TRAM1;SRP9;SSR2;SPCS2;SRP72;SRPR;RPN1;SRP68;SPCS3;RPL4;RPN2;SRPRB;DDOST"
"89","Translation Homo sapiens R-HSA-72766",4.000004000004e-06,0.000585392983606358,0.699981285464136,1.63108056752817,3,58,"EIF4EBP1;SEC61A1;EIF5;SEC61B;EIF3C;EIF2S2;SSR1;SSR3;TRAM1;SRP9;SSR2;EIF3D;SPCS2;SRP72;SRPR;EIF3A;RPN1;EIF4G1;EIF3B;SRP68;EIF4A1;SPCS3;RPL4;RPN2;ETF1;EEF2;EIF4E;SRPRB;DDOST;PABPC1;EIF3F;EIF4H;EIF3G;SRP19"
"90","Hemostasis Homo sapiens R-HSA-109582",2.4999975000025e-05,0.00327726945000328,0.572297898520903,1.38975313105649,24,162,"GNAI2;HSPA5;SLC3A2;ATP2A2;ADRA2A;GNB2;KIF5B;SLC7A8;MAFG;VEGFA;PDE10A;KIF1B;PRKACB;SLC7A11;CYB5R1;ATP2B1;APP;AKT1;ALDOA;PIK3R1;DGKG;ATP2A3;KCNMA1;RAB5A;PDGFA;QSOX1;ITGAV;PDE5A;GNA11;PPP2CA;GNAI3;RAP1B;DOCK5;PPP2R1A;PTPN11;GNG5;SCG3;KRAS"
"91","Binding and Uptake of Ligands by Scavenger Receptors Homo sapiens R-HSA-2173782",0.000423946198544201,0.032175285173723,0.898671417878259,1.74294266691198,394,8,"IGKC;CALR;HSP90B1;HYOU1"
"92","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers Homo sapiens R-HSA-983695",0.000176066670579259,0.0149345964103113,0.822996135731694,1.74767505133518,173,16,"IGKC;TRPC1;IGHM;PIK3R1"
"93","G alpha (i) signalling events Homo sapiens R-HSA-418594",9.74081401070485e-05,0.010033038431026,0.796185292578947,1.73426556984337,96,21,"SST;GNAI2;PYY;ADRA2A;GNB2;GNAZ;APP;GNAI3;GNG5"
"94","Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076",8.96894427463915e-05,0.00994862895694589,0.819545117036378,1.76054476087724,88,18,"SST;PYY;ADRA2A;APP;FFAR2"
"95","Chylomicron-mediated lipid transport Homo sapiens R-HSA-174800",1.09447508974696e-06,0.000315646615883022,0.969209833289419,1.83844217845344,0,7,"LPL;LDLR;P4HB"
"96","Lipoprotein metabolism Homo sapiens R-HSA-174824",0.00011863366741665,0.0114046498943206,0.856489924120135,1.77757190033777,115,13,"LPL;LDLR;P4HB;PRKACB"
"97","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)",9.25904969229092e-06,0.00286705595647345,0.900091984901884,1.85051744142184,8,12,"DDIT3;HERPUD1;TMBIM6;SELENOS;XBP1;CREB3L1"
"98","ATF6-mediated unfolded protein response (GO:0036500)",9.52252977642158e-06,0.00286705595647345,0.934810618378995,1.84679464333379,8,9,"DDIT3;HSPA5;CALR;XBP1;HSP90B1;ATF6"
"99","IRE1-mediated unfolded protein response (GO:0036498)",1.00004300184908e-06,0.000496525139004627,0.756481153604234,1.73443047743026,0,43,"HSPA5;DNAJB9;SEC61A1;GFPT1;SEC61B;XBP1;SERP1;PDIA6;SSR1;HYOU1;DNAJB11;WFS1;EDEM1;PREB;SEC31A;DNAJC3;TSPYL2;GOSR2"
"100","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440)",9.52252977642158e-06,0.00286705595647345,0.932215690453688,1.84166815150959,8,9,"DDIT3;ATF4;HSPA5;CEBPB;CREB3L1;ATF6;ATF3"
"101","regulation of transcription from RNA polymerase II promoter (GO:0006357)",0.000118999881000119,0.0232002167997832,0.479899936433225,1.19772620832207,118,598,"DDIT3;ATF4;EGR1;INSM1;UBC;TRIB3;CEBPB;NUPR1;FOS;JUNB;SQSTM1;CALR;ATF5;PLK3;CD81;IER2;NFIL3;TSHZ1;DDX3X;SARS;NFE2L1;CDKN1A;CEBPG;KDM6B;CBX4;XBP1;VLDLR;VEGFA;UBB;HAX1;CITED2;LPIN1;APP;MEIS2;ATF6;JUND;EID1;NOP53;ELMSAN1;ARF4;WFS1;NRIP1;PIK3R1;CRY2;STAT3;SS18L2;ATF3;HNRNPK;CSRNP1;ARID1A;SSBP4;BRD8;CTNNB1;TET3;MTDH;NFAT5;BACH1;NR4A2;UBN1;FOXP4;MYSM1;DDX5;BUD31;KLF7;KDM2B;PTPRN;SAFB2;TOB1;TCF25;MXD4;CHD2;CCNT1;PPIL4;SLTM;NCOA1;USP16;LEO1;SREBF2;IMPACT;ARHGEF2;GDF15;IKZF4;VDR;RIPPLY3;SKAP1;FNIP1;MBD3;PKD1;CCNL1;MDM2;TET2;BEX1;KMT5A;UBE2I;ETS2;SNW1;NR4A1;CDK9;PER1;NIPBL;NOTCH1;UBE2D3;CDK12;HSPD1;KAT7;RPRD1B;FOSB;ARID4B;AGO2;MAFF;BCOR;KLF13;PPP1R12A;KLF5;XRCC6;PCGF5;TRIM27;COPS5;FAM83G;RAI1;TFE3;CRTC3;SAFB;HDAC5;SMAD7;NR2F6;PKN1;MCRS1;CDK8;MED8;SP1;ATF1;BEND3;SIN3B;CTCF;RORA;PPM1A;SMARCA5;BRWD1;ZMIZ1;MED13L;PDX1;TCEAL8;RELA;GALR1;EPM2AIP1;CGGBP1;BLZF1;NFKB1;FOXJ3;GATA6;SETD3;RELB;HFE;TFAM;SFPQ;SLC33A1;NUFIP1;TRIM33;CNOT1;HRAS;SREBF1;MAPK3;CHD3;ZBTB18;ARNTL;CBX8;KLF4;CLOCK;USF2;SKI;TADA3;MYO6;E2F1;HES1;MEF2D;NSD1;IER5;NFIC;SRF;EZH2"
"102","NADH dehydrogenase complex assembly (GO:0010257)",1.01503572418231e-06,0.000496525139004627,0.89894604970708,1.89645281155655,0,15,"MT-ND1;MT-ND2;MT-ND4;MT-ND3;NDUFS2"
"103","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)",1.01872207428114e-06,0.000496525139004627,0.939618153449049,1.96759840478011,0,14,"DDIT3;ATF4;CHAC1;TRIB3;PPP1R15A;CEBPB"
"104","negative regulation of programmed cell death (GO:0043069)",9.99999000001e-07,0.000496525139004627,0.649801630124256,1.57246201323225,0,145,"HSPA5;UBC;CCND2;SQSTM1;IGF1R;HSPA9;ATF5;PLK3;TMBIM6;DDX3X;PRLR;BNIP3;CBX4;XBP1;PIM3;VEGFA;UBB;HAX1;CITED2;HSPB1;UFM1;HSP90B1;AKT1;ARF4;WFS1;PIK3R1;STAT3;SIAH2;MAPK8;HNRNPK;DNAJC3;ASNS;IL6ST;MTDH;ARHGDIA;GOLPH3;SPHK2;KRT18;INSRR;NTRK2;TXNDC5;DHCR24;IRAK1;FMN2;ARHGEF2;ITCH;NUP62;BNIP3L;PSEN2;GSK3B;HSPD1;SOCS2;CFLAR;GCLC;COPS5;ARAF;BCL2L1"
"105","regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)",3.14709523110169e-05,0.0074408056687291,0.974478857749684,1.73940456667738,26,5,"ATF4;SESN2;HMOX1"
"106","mitochondrial respiratory chain complex I biogenesis (GO:0097031)",1.01503572418231e-06,0.000496525139004627,0.89894604970708,1.89645281155655,0,15,"MT-ND1;MT-ND2;MT-ND4;MT-ND3;NDUFS2"
"107","response to unfolded protein (GO:0006986)",8.61078069743319e-05,0.0174870604663706,0.764119368696635,1.69893459647425,85,27,"DDIT3;HSPA5;HERPUD1;HSPA9;DERL1;HSPB1;HYOU1;HSPA13;HSPA4L;DNAJB1;HSPD1;TOR1B"
"108","regulation of neuron apoptotic process (GO:0043523)",0.000349188561823385,0.0447880276401889,0.719208154718046,1.61496347587824,348,31,"DDIT3;ATF4;TOX3;VSTM2L;WFS1;CTNNB1;KDM2B;NTRK2;PRNP;PINK1"
"109","positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)",2.02417676730874e-06,0.000890206847981017,0.893261724039614,1.89741710121222,1,16,"DDIT3;ATF4;HSPA5;CEBPB;SESN2;VEGFA;CREB3L1;ATF6;ATF3"
"110","negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)",0.000281151821983871,0.0403039405985114,0.723132107694299,1.6237746117033,280,31,"HERPUD1;TMBIM6;SELENOS;DDX3X;XBP1;CREB3L1;HSPB1;HYOU1;AKT1;ARHGEF2;PINK1;MDM2;SYVN1;BCL2L1"
"111","mitochondrial respiratory chain complex I assembly (GO:0032981)",1.01503572418231e-06,0.000496525139004627,0.89894604970708,1.89645281155655,0,15,"MT-ND1;MT-ND2;MT-ND4;MT-ND3;NDUFS2"
"112","negative regulation of apoptotic process (GO:0043066)",9.99999000001e-07,0.000496525139004627,0.648542234403213,1.57647766585871,0,168,"HSPA5;UBC;CCND2;SQSTM1;IGF1R;HSPA9;ATF5;PLK3;TMBIM6;TOX3;DDX3X;PRLR;VSTM2L;BNIP3;CBX4;XBP1;PIM3;VEGFA;UBB;HAX1;CITED2;HSPB1;UFM1;HSP90B1;AKT1;ARF4;WFS1;PIK3R1;STAT3;SIAH2;MAPK8;HNRNPK;DNAJC3;ASNS;IL6ST;CTNNB1;MTDH;NR4A2;ARHGDIA;GOLPH3;SPHK2;KDM2B;KRT18;INSRR;NTRK2;TXNDC5;DHCR24;IRAK1;FMN2;ITCH;NUP62;PINK1;FNIP1;BNIP3L;PSEN2;NOTCH1;GSK3B;HSPD1;SOCS2;CPEB4;CFLAR;GCLC;COPS5;ARAF;BCL2L1"
"113","respiratory electron transport chain (GO:0022904)",3.20592776042903e-05,0.0074408056687291,0.789441989259512,1.74537717247504,31,25,"MT-CO3;MT-ND1;MT-ND2;MT-CO2;COX6A2;MT-ND4;MT-ND3;NDUFS2;MT-CO1;COX7A2L"
"114","response to endoplasmic reticulum stress (GO:0034976)",9.99999000001e-07,0.000496525139004627,0.780758358263832,1.84002370439221,0,73,"DDIT3;ATF4;HSPA5;CHAC1;HERPUD1;TRIB3;PPP1R15A;CEBPB;DNAJB9;ATP2A2;DERL1;P4HB;SELENOS;SEL1L;VCP;PDIA6;CREB3L1;UBA5;RASGRF1;UFM1;HSP90B1;ATF6;HYOU1;WFS1;PIK3R1;ATF3;TXNDC11;PPP1R15B;MARCH6;TXNDC5;FAM129A"
"115","retrograde protein transport, ER to cytosol (GO:0030970)",0.00020578185900479,0.0334326926929782,0.837646150063812,1.75406490667076,201,14,"HERPUD1;DERL1;SELENOS;SEC61B;SEL1L;VCP;HSP90B1;DERL2"
"116","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)",0.000401766915031669,0.0489552985966088,0.899006314083006,1.74364298502035,373,8,"HERPUD1;TMBIM6;SELENOS;XBP1;CREB3L1;SYVN1"
"117","mRNA transcription from RNA polymerase II promoter (GO:0042789)",2.41090077828261e-05,0.00618459494386812,0.9484007181485,1.7990067726054,21,7,"DDIT3;ATF4;SRF"
"118","positive regulation of cellular component organization (GO:0051130)",0.000260064235866259,0.0384106995640044,0.710403826763626,1.60818948192856,259,35,"PPP1R15A;IGF1R;LDLR;TMED9;LMAN1;BNIP3;VCP;VEGFA;SURF4"
"119","negative regulation of neuron death (GO:1901215)",0.000142100038427053,0.024735556689052,0.740626932906403,1.65928766739399,141,30,"ATF4;CHGA;TOX3;VSTM2L;AKT1;WFS1;EIF4G1;KDM2B;NTRK2;PINK1;GSK3B;CPEB4"
"120","cellular response to cytokine stimulus (GO:0071345)",0.00032999967000033,0.0446532947909414,0.575102397241296,1.38159224794518,329,117,"EGR1;UBC;EPRS;FOS;JUNB;HMOX1;CDKN1A;XBP1;VEGFA;UBB;HAX1;HSP90B1;AKT1;PIK3R1;STAT3;MAPK8;TNFRSF21;IL6ST;ZFP36L2;GAPDH;CNTFR;IRAK1;SYNCRIP;ARHGEF2;PTPN11;NDN;FLRT1"
"121","positive regulation of chemokine production (GO:0032722)",0.000219692306416881,0.0345413000476089,0.867810666317485,1.76388933180163,211,11,"EGR1;LPL;HMOX1;DDX3X;FFAR2"
"122","PERK-mediated unfolded protein response (GO:0036499)",2.14848617663994e-05,0.00581762312496837,0.935984692662111,1.81536338274932,19,8,"DDIT3;ATF4;HSPA5;HERPUD1;ATF3;ASNS"
"123","positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)",0.000313125803919803,0.0436050048087177,0.839587476205941,1.74300349463259,305,13,"UBC;ADRA2A;HAP1;HIP1R;UBB;AKT1;NUP62"
"124","mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",2.19172798025691e-06,0.000890206847981017,0.969092784417726,1.83825723566938,1,7,"MT-ND1;MT-ND2;MT-ND4;MT-ND3;NDUFS2"
"125","endoplasmic reticulum to cytosol transport (GO:1903513)",0.000129957441496127,0.0243620219173894,0.854028345589117,1.77298308164853,126,13,"HERPUD1;DERL1;SELENOS;SEC61B;SEL1L;VCP;HSP90B1;DERL2"
"126","regulation of apoptotic process (GO:0042981)",9.99999000001e-07,0.000496525139004627,0.554132356196513,1.36726017266994,0,306,"ATF4;HSPA5;UBC;CCND2;SQSTM1;IGF1R;CALR;HSPA9;ATF5;PLK3;TMBIM6;MAGED1;TOX3;DDX3X;PRLR;TRIM35;BNIP3;CBX4;XBP1;PIM3;HIP1R;VCP;VEGFA;UBB;HAX1;CITED2;HSPB1;UFM1;HSP90B1;ATF6;NOP53;AKT1;ARF4;PIK3R1;STAT3;SIAH2;MAPK8;HNRNPK;DNAJC3;TNFRSF21;ASNS;KCNMA1;IL6ST;MADD;CTNNB1;RPS6KA2;MTDH;ARHGDIA;GOLPH3;SPHK2;KRT18;INSRR;NTRK2;DUSP1;TXNDC5;TAOK3;DHCR24;IRAK1;FMN2;FRZB;TRIO;ARHGEF2;GDF15;ITCH;NUP62;MAP2K2;RBM5;PINK1;BNIP3L;RNPS1;PSEN2;GSK3B;HSPD1;PPP1R13B;SOCS2;RSL1D1;CFLAR;GCLC;COPS5;ARAF;NDRG1;BCL2L1;ABR;TRIM24;GADD45A;PAK3;ANP32E;API5;APH1A;NAA15;HIPK3;RELA;NFKB1;CIAPIN1;ARHGEF19;GATA6;PHB2;IP6K2;RTN4;PRDX5;ANP32B;RACK1;BBC3"
"127","mitochondrial respiratory chain complex assembly (GO:0033108)",3.70463820703521e-05,0.00820745755504073,0.776461580156711,1.7263761336287,36,27,"MT-ND1;MT-ND2;MT-ND4;MT-ND3;NDUFS2;TTC19"
"128","positive regulation of transcription, DNA-templated (GO:0045893)",0.000140999859000141,0.024735556689052,0.491133112216683,1.22076670300594,140,455,"DDIT3;ATF4;EGR1;UBC;CEBPB;FOS;JUNB;SQSTM1;ATF5;ID2;CD81;IER2;TOX3;DDX3X;NFE2L1;CEBPG;KDM6B;TAF15;XBP1;VEGFA;UBB;HAX1;CITED2;LPIN1;APP;MEIS2;ATF6;JUND;UBTF;AKT1;ARF4;NRIP1;PIK3R1;STAT3;PHF5A;SS18L2;ATF3;HNRNPK;CSRNP1;ARID1A;SSBP4;CTNNB1;TET3;NFAT5;NR4A2;MYSM1;DDX5;RNF187;KLF7;PTPRN;WNT4;CCNT1;ING2;NCOA1;USP16;LEO1;SREBF2;IRAK1;ARHGEF2;IKZF4;VDR;KDM5A;NUP62;RNF6;MAP2K2;SKAP1;PKD1;CCNL1;TET2;BEX1;ETS2;SNW1;KMT2E;NR4A1;CDK9;PER1;NOTCH1;CDK12;KAT7;RPRD1B;AGO2;MAFF;PPP1R12A;KLF5;XRCC6;PCGF5;PSMD9;COPS5;RAI1;TFE3;CRTC3;HDAC5;SMAD7;MCRS1;CDK8;SP1;ATF1;ZXDC;CTCF;RORA;NAA15;PPM1A;ZMIZ1;WAC;PDX1;RELA;GALR1;NFKB1;USP22;CASZ1;FOXJ3;GATA6;SETD3;RELB;TFAM;SFPQ;MAPRE3;NUFIP1;HINFP;HRAS;SREBF1;CKS1B;MAPK3;ZBTB18;MTOR;ARNTL;KLF4;CLOCK;TRIM28;USF2;SKI;TADA3;MYO6;E2F1;HES1;MEF2D;NSD1;IER5;NFIC;SRF"
"129","intrinsic apoptotic signaling pathway (GO:0097193)",1.00001900036101e-06,0.000496525139004627,0.754127541112068,1.74005956186529,0,48,"DDIT3;ATF4;CHAC1;TRIB3;PPP1R15A;CEBPB;DDX3X;CDKN1A;BNIP3"
"130","mitochondrial ATP synthesis coupled electron transport (GO:0042775)",6.02594773092938e-06,0.00225926686465768,0.842310988484031,1.83588308869965,5,21,"MT-CO3;MT-ND1;MT-ND2;MT-CO2;COX6A2;MT-ND4;MT-ND3;NDUFS2;MT-CO1;COX7A2L"
"131","positive regulation of cell proliferation (GO:0008284)",0.000247999752000248,0.0377734622265378,0.583146898838576,1.3981114445411,247,111,"INSM1;CCND2;IGF1R;CALR;ID2;ADRA2A;CD81;HMOX1;CDKN1A;XBP1;VEGFA;SSR1;AKT1;DERL2;EIF4G1;IL6ST;PDGFA;EIF5A;ITGAV;RNF187;NTRK2;KRAS;MDM2;NOTCH1;RPRD1B;NAP1L1;UFL1;RELA;HBEGF;HRAS;E2F1;HES1;CDK4;STX3;CUL3;CDK13;CHTOP;IRS2;TBC1D8;HDAC2;FOXP1"
"132","positive regulation of neuron death (GO:1901216)",0.000149452378211459,0.0251183066000914,0.817365961709177,1.74703776000076,147,17,"DDIT3;ATF4;EGR1;FOS;CTNNB1;PRNP"
"133","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)",0.000338976591560285,0.0446532947909414,0.759024881137594,1.66683766260921,337,23,"ENPP2;CD81;VEGFA;HAX1;APP;PDGFA;ARHGEF2;PRNP"
"134","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)",9.99999000001e-06,0.00286705595647345,0.52936235063912,1.30793875938815,9,328,"DDIT3;ATF4;EGR1;UBC;CEBPB;INSIG1;FOS;JUNB;SQSTM1;ATF5;CD81;IER2;DDX3X;NFE2L1;CEBPG;KDM6B;XBP1;VEGFA;UBB;HAX1;CITED2;LPIN1;APP;MEIS2;ATF6;JUND;ARF4;NRIP1;PIK3R1;STAT3;SS18L2;ATF3;HNRNPK;CSRNP1;GNL3;SSBP4;CTNNB1;TET3;NFAT5;NR4A2;MYSM1;KLF7;PTPRN;CCNT1;NCOA1;USP16;LEO1;SREBF2;ARHGEF2;IKZF4;VDR;SKAP1;PKD1;CCNL1;TET2;BEX1;SNW1;PAXIP1;NR4A1;CDK9;PER1;NIPBL;NOTCH1;CDK12;KAT7;RPRD1B;AGO2;GTF2B;MAFF;PPP1R12A;KLF5;XRCC6;PCGF5;COPS5;RAI1;TFE3;CRTC3;HDAC5;SMAD7;MCRS1;CDK8;SP1;ATF1;RORA;ZMIZ1;PDX1;RELA;GALR1;NFKB1;FOXJ3;SETD3;RELB;TFAM;SFPQ;NUFIP1;HRAS;SREBF1;MAPK3;ZBTB18;ARNTL;KLF4;CLOCK;USF2;SKI;MYO6;E2F1;HES1;MEF2D;IER5;NFIC;SRF"
"135","mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)",0.000398894492406758,0.0489552985966088,0.914958963854952,1.73557162192421,363,7,"MT-CO3;MT-CO2;COX6A2;MT-CO1;COX7A2L"
"136","protein exit from endoplasmic reticulum (GO:0032527)",7.3347989348242e-05,0.015543395655797,0.854890393867284,1.79017505042948,71,14,"HERPUD1;DERL1;SELENOS;SEC61B;SEL1L;VCP;HSP90B1;DERL2;PREB"
