"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"53","G1/S Transition Homo sapiens R-HSA-69206",0.000119285394910437,0.00326860660424927,0.538434096309916,0.277249380925354,2.10937807396304,93,"CCNA2;CCNB1;CCND1;CDC25A;CDK1;CDK2;CDK4;CDKN1A;CDT1;CKS1B;DBF4;DHFR;FBXO5;MCM2;MCM3;MCM4;MCM5;MCM6;MCM7;MYC;ORC5;ORC6;PCNA;PPP2CA;PPP2R1A;PRIM1;PRIM2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;RPA1;RPA2;RPA3;RRM2;TFDP1;TYMS;UBA52;UBB;UBC;WEE1"
"54","G2/M Checkpoints Homo sapiens R-HSA-69481",0.00205490202838305,0.0260463222913852,0.431707695803346,0.222865116400197,1.79609944630094,109,"ATM;ATR;CCNB1;CCNB2;CDC25A;CDK1;CDK2;CHEK2;CLSPN;DBF4;H2AFX;HIST1H2BC;MCM2;MCM3;MCM4;MCM5;MCM6;MCM7;ORC5;ORC6;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;RAD50;RFC2;RFC3;RFC4;RFC5;RPA2;RPA3;SFN;SUMO1;UBA52;UBB;UBC;WEE1;WRN;YWHAB;YWHAE;YWHAH;YWHAQ;YWHAZ"
"55","GDP-fucose biosynthesis Homo sapiens R-HSA-6787639",0.00133111301033941,0.0176253624494049,0.45505986738723,0.767268068752002,2.079660380458,6,"FPGT;FUK;FUOM;GMDS;SLC35C1;TSTA3"
"56","GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785",0.000813307694965941,0.0126961611750999,0.477270815362862,0.324785438170129,2.09446105485846,52,"CSNK1A1;GSK3B;PRKACB;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;RBX1;UBA52;UBB;UBC"
"57","GTP hydrolysis and joining of the 60S ribosomal subunit Homo sapiens R-HSA-72706",0.000354594450849013,0.00740652916350825,0.49849310876659,0.479567821994009,2.37658534648637,25,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;EIF5;EIF5B;FAU;UBA52"
"58","Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316",0.00134330226756789,0.0176293563079928,0.45505986738723,0.297066572217242,1.94522951536249,55,"B3GNT7;B4GALT1;B4GALT4;CD44;CHP1;CHPF;CHST15;GLB1;GPC4;GXYLT1;HEXA;HEXB;HS2ST1;HSPG2;PAPSS2;PRELP;SDC4;SLC26A2;SLC35B2;ST3GAL3;ST3GAL4;ST3GAL6"
"59","Golgi Cisternae Pericentriolar Stack Reorganization Homo sapiens R-HSA-162658",0.00252618971501432,0.0307076995685757,0.431707695803346,0.511227042642006,2.01837687095224,14,"CCNB1;CDK1;GOLGA2;GORASP1;GORASP2;MAPK1;MAPK3;PLK1;RAB1A;RAB1B;RAB2A;USO1"
"60","Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688",0.00131753061856778,0.0176026838498741,0.45505986738723,0.253237963899987,1.90178405288086,84,"ARCN1;ARF1;ARF4;ARF5;ARFGAP1;ARFGAP2;ARFGAP3;BICD1;CENPE;COPA;COPB1;COPB2;COPE;COPG1;COPZ1;COPZ2;DCTN4;DCTN5;DYNC1I2;GBF1;KDELR1;KDELR2;KDELR3;KIF13B;KIF1B;KIF1C;KIF20B;KIF22;KIF26A;KLC1;KLC4;NAPG;NBAS;PAFAH1B2;PAFAH1B3;PLA2G4A;RAB18;RAB1A;RAB1B;RAB6A;RACGAP1;SEC22B;SURF4;TMED10;TMED2;TMED3;TMED7;TMED9;ZW10"
"61","Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346",1.52012526893707e-05,0.000867056066859107,0.593325476396405,0.381483961458017,2.47146860601766,54,"DERL2;ERLEC1;IHH;OS9;P4HB;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;SYVN1;UBA52;UBB;UBC;VCP"
"62","Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390",8.59130842055815e-06,0.000579132290349443,0.593325476396405,0.401102518058192,2.58661104947226,52,"DERL2;ERLEC1;IHH;OS9;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;SYVN1;UBA52;UBB;UBC;VCP"
"63","Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768",1.23354408453098e-05,0.000762227448899765,0.593325476396405,0.397818576884305,2.53549226375256,51,"DERL2;ERLEC1;OS9;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;SYVN1;UBA52;UBB;UBC;VCP"
"64","IRE1alpha activates chaperones Homo sapiens R-HSA-381070",0.00110208482376775,0.0155656361299769,0.45505986738723,0.327931257406238,2.06667859676546,49,"ACADVL;ADD1;ARFGAP1;ATP6V0D1;CTDSP2;DNAJB11;DNAJB9;DNAJC3;EDEM1;ERN1;GFPT1;GOSR2;HDGF;HSPA5;HYOU1;KDELR3;PDIA5;PDIA6;PREB;SEC31A;SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62;SEC63;SERP1;SRPR;SRPRB;SSR1;SYVN1;TPP1;XBP1;YIF1A"
"65","Incretin synthesis, secretion, and inactivation Homo sapiens R-HSA-400508",0.000596496961422764,0.0106312561611258,0.477270815362862,0.633253740345771,2.23931612354321,11,"CDX2;CTNNB1;DPP4;PCSK1;SEC11C;SPCS1;SPCS2;SPCS3;TCF7L2"
"66","Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095",0.00368029318724709,0.0398385021656017,0.431707695803346,0.763432746162733,1.91934449311263,5,"ANK3;SCN1B;SPTAN1;SPTBN1"
"67","Ion channel transport Homo sapiens R-HSA-983712",0.000874331669549435,0.0133673594426991,0.477270815362862,0.276183429100165,2.03767052571355,77,"ANO1;ANO10;ANO7;ANO9;ASPH;ATP10B;ATP11B;ATP1A1;ATP1B1;ATP2A2;ATP2A3;ATP2B1;ATP2C1;ATP2C2;ATP6V0A2;ATP6V0D1;ATP6V0E2;ATP6V1E1;ATP6V1G1;ATP8A1;ATP8B1;BEST2;CALM1;CAMK2D;CLCA1;CLCN3;FXYD3;PDZD11;SCNN1A;SCNN1B;SRI;TPCN1;TRPM4;TSC22D3;TTYH1;TTYH3;UBB;UBC;UNC79;WNK1"
"68","Keratan sulfate biosynthesis Homo sapiens R-HSA-2022854",0.000111292606360194,0.00317397952369552,0.538434096309916,0.681302626593353,2.40922691733301,11,"B3GNT7;B4GALT1;B4GALT4;PRELP;ST3GAL3;ST3GAL4;ST3GAL6"
"69","Keratan sulfate degradation Homo sapiens R-HSA-2022857",0.000951770310414734,0.0144028099014801,0.477270815362862,0.820384918137177,2.06252781633184,5,"GLB1;HEXA;HEXB;PRELP"
"70","Keratan sulfate/keratin metabolism Homo sapiens R-HSA-1638074",5.2779888151504e-07,7.11568855715277e-05,0.659444398037935,0.710825832844973,2.90079400187195,15,"B3GNT7;B4GALT1;B4GALT4;GLB1;HEXA;HEXB;PRELP;ST3GAL3;ST3GAL4;ST3GAL6"
"71","L13a-mediated translational silencing of Ceruloplasmin expression Homo sapiens R-HSA-156827",0.000638018744666348,0.0106312561611258,0.477270815362862,0.47951652583164,2.34038762173239,24,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;FAU;PABPC1;UBA52"
"72","Lagging Strand Synthesis Homo sapiens R-HSA-69186",0.00302705712682823,0.0350712946803614,0.431707695803346,0.475146980224479,2.11463682420852,18,"FEN1;LIG1;PCNA;POLA2;POLD1;POLD2;POLD3;POLD4;PRIM1;PRIM2;RFC1;RFC2;RFC3;RFC4;RFC5;RPA1;RPA2;RPA3"
"73","M/G1 Transition Homo sapiens R-HSA-68874",1.69938058678797e-06,0.00015751133813791,0.643551836150722,0.371479384536097,2.61834791383108,68,"CDK2;CDT1;DBF4;GMNN;MCM2;MCM3;MCM4;MCM5;MCM6;MCM7;ORC5;ORC6;PRIM1;PRIM2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;RPA1;RPA2;RPA3;UBA52;UBB;UBC"
"74","Metabolism Homo sapiens R-HSA-1430728",0.00245882043937848,0.0301357910049445,0.431707695803346,0.111328718469022,1.35237198860355,1132,"AACS;ABCD4;ABCG2;ABHD14B;ACAD11;ACAD8;ACAD9;ACADL;ACADM;ACADS;ACADVL;ACAT1;ACER2;ACER3;ACLY;ACOT7;ACP5;ACSF2;ACSL1;ACSL3;ACSL5;ACSS2;ADCY6;ADI1;ADK;ADSL;AGK;AGL;AGPS;AGT;AHCY;AK2;AKR1B10;ALDH18A1;ALDH1B1;ALDH1L1;ALDH2;ALDH3B2;ALDH9A1;ALDOA;ALDOB;AMD1;AMN;AMPD2;AOC1;APRT;AQP1;ARF1;ARG1;ARL2BP;ASAH1;ASNS;ASPG;ATIC;ATP5A1;ATP5B;ATP5C1;ATP5D;ATP5F1;ATP5G1;ATP5G2;ATP5H;ATP5J;ATP5L;AUH;AZIN1;B3GNT7;B4GALT1;B4GALT4;B4GALT5;BCAT2;BCKDHA;BCO2;CACNA2D2;CAD;CALM1;CBR1;CBS;CD44;CDIPT;CDK8;CDO1;CDS1;CERK;CERS2;CERS4;CHD9;CHKA;CHP1;CHPF;CHPT1;CHRM3;CHST15;CKB;CLPS;CMPK1;COQ2;COQ3;COQ5;COQ7;COX4I1;COX5A;COX6A1;COX6C;COX7A2L;COX7B;CPNE3;CS;CYB5A;CYB5R3;CYCS;CYP27A1;DCTPP1;DDAH1;DDC;DECR2;DEGS1;DGUOK;DHCR7;DIO1;DLAT;DSEL;DTYMK;DUOX2;EBP;ECHS1;ECI1;ECI2;ELOVL1;ELOVL7;ENO3;ENPP1;EPRS;ESD;ESRRA;ETFA;ETFB;ETHE1;FABP2;FABP5;FAR1;FAU;FDPS;FDX1;FDXR;G6PC3;GALE;GAPDH;GCAT;GCH1;GCLM;GDE1;GDPD1;GGT6;GLB1;GLUD1;GLUL;GM2A;GMPR;GNAI1;GNAS;GNB2;GNG11;GNG12;GPC4;GPD1L;GPX1;GPX2;GRHPR;GSTA4;GSTM2;GSTM3;GSTO1;GSTP1;GSTT2;GUK1;GXYLT1;HADH;HADHA;HADHB;HAGH;HEXA;HEXB;HIBADH;HIBCH;HK2;HMGCL;HMGCS1;HMGCS2;HPD;HPGD;HS2ST1;HSD11B2;HSD17B10;HSD17B11;HSD17B12;HSP90AA1;HSPG2;HYKK;IDH2;IDH3A;IDH3B;IDI1;IMPA2;IMPDH1;IMPDH2;INPP1;INPP4B;INPP5K;INSIG1;IPMK;ISCU;ISYNA1;ITPR1;KDSR;KHK;LDHB;LGMN;LIPH;LIPT2;LMF1;LPCAT2;LPCAT3;LPGAT1;LRP10;LRPPRC;LTA4H;MAN2B1;MANBA;MARCKS;MARS;MAT2A;MBTPS2;MCCC2;MCEE;MDH1;MED10;MED12;MED13L;MED28;MED29;MED30;MED4;MED8;MGST1;MGST2;MGST3;MINPP1;MLX;MLYCD;MMADHC;MPC1;MRI1;MT3;MTHFD2;MTHFD2L;NAPRT;NCEH1;NCOR1;NDUFA11;NDUFA12;NDUFA2;NDUFA4;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB7;NDUFC1;NDUFC2;NDUFS1;NDUFS4;NDUFS7;NDUFV1;NDUFV2;NDUFV3;NFS1;NME1;NME2;NMNAT3;NT5C;NUDT1;NUDT19;NUDT7;NUP43;OAT;OAZ2;ODC1;P4HB;PAICS;PANK1;PAPSS1;PAPSS2;PCYT1A;PDHA1;PDHB;PDK2;PDK3;PDZD11;PEMT;PGAM1;PGLS;PGM1;PHGDH;PHKG2;PHYH;PI4K2B;PIK3C3;PIK3R1;PITPNB;PLA2G10;PLA2G12A;PLA2G16;PLA2G2F;PLA2G4A;PLA2G5;PLBD1;PLCB4;PLCE1;PLCH2;PLD1;PLIN2;PLIN3;PMVK;PNP;POR;PPARGC1A;PPOX;PPP1CA;PPP1CB;PPP1CC;PPP2CA;PPP2R1A;PPT2;PRELP;PRKAA2;PRKACB;PRKAR1A;PRKAR2A;PRKCA;PSAP;PSAT1;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMC3;PSMC4;PSMD10;PSMD13;PSMD2;PSMD6;PSMD7;PSME1;PSME4;PTGR1;PTPMT1;PTS;PYCR1;PYCR2;PYCRL;QDPR;RAN;RAP1A;RBP4;RRM2;SARS;SDC1;SDC4;SDHA;SDHC;SDHD;SEC24D;SGMS1;SGMS2;SGPP1;SGPP2;SIN3B;SLC22A1;SLC23A2;SLC25A1;SLC25A10;SLC25A11;SLC25A12;SLC25A16;SLC25A17;SLC25A20;SLC25A5;SLC26A2;SLC27A1;SLC35B2;SLC37A4;SLC44A1;SLC44A2;SLC44A3;SLC44A4;SLC5A1;SLC6A8;SMOX;SMPD1;SMPD2;SORD;SPR;SREBF2;SRM;ST3GAL3;ST3GAL4;ST3GAL6;STXBP1;SUCLA2;SUCLG1;SUCLG2;SULT1C2;SUMF1;TAZ;TBL1X;THEM4;TK1;TKT;TNFRSF21;TPR;TST;TTR;UBB;UBC;UGCG;UPB1;UPP1;UPP2;UQCR10;UQCR11;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ;VAMP2;WASL"
"75","Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291",2.49373084391796e-05,0.00132078672911798,0.575610261071129,0.232939373278514,2.03356103011255,163,"ACAD8;ACAT1;ADI1;AHCY;ALDH18A1;ALDH6A1;ALDH9A1;AMD1;AMT;ARG1;ASNS;ASPG;AUH;AZIN1;BCAT2;BCKDHA;CBS;CDO1;CKB;CTH;DDC;DIO1;DLAT;DLD;DUOX2;ENOPH1;EPRS;ETHE1;FAH;FAU;GCAT;GCLM;GLUD1;GLUL;GOT1;GRHPR;GSR;HIBADH;HIBCH;HPD;HSD17B10;HYKK;LIAS;LIPT2;MARS;MCCC2;MRI1;NDUFAB1;NMRAL1;OAT;OAZ2;ODC1;PAPSS1;PAPSS2;PDHA1;PDHB;PHGDH;PSAT1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;PSTK;PYCR1;PYCR2;PYCRL;QDPR;RARS;SARS;SLC25A10;SLC6A8;SMOX;SRM;TST"
"76","Metabolism of polyamines Homo sapiens R-HSA-351202",5.27349786822115e-05,0.00177740848603908,0.557332238758646,0.339646601646014,2.36208404847599,64,"ADI1;AMD1;APIP;ARG1;AZIN1;CKB;ENOPH1;GOT1;MRI1;NMRAL1;OAZ1;OAZ2;ODC1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;SAT1;SLC6A8;SMOX;SMS;SRM"
"77","Metabolism of proteins Homo sapiens R-HSA-392499",1.0327107740195e-12,1.53151007787092e-09,0.910119734774459,0.200092707323431,2.15973220373688,656,"A4GNT;ABCA3;ACADVL;ACE;ACTB;ADAMTS17;ADD1;AGT;ALG14;ALG5;ALG6;ALG9;ANK3;ANPEP;AP3M1;APEH;ARCN1;ARF1;ARF4;ARF5;ARFGAP1;ARFGAP2;ARFGAP3;ARSB;ASNS;ATP5A1;ATP5B;ATP5G1;ATP6AP2;ATP6V0D1;AURKA;B3GNT5;B3GNT6;B3GNT7;B3GNT9;B4GALT1;B4GALT4;B4GALT5;BET1;BET1L;BIRC5;C1GALT1;C1GALT1C1;CALR;CANX;CCT2;CCT4;CCT5;CCT6A;CCT8;CDX2;CKAP4;CMA1;CMAS;CNIH1;COG1;COG2;COG6;COG7;COPA;COPB1;COPB2;COPE;COPG1;COPZ1;COPZ2;COQ2;CS;CSNK2A2;CTDSP2;CTNNB1;CTSD;CTSH;CTSZ;CYC1;DAD1;DAG1;DCTN4;DCTN5;DDIT3;DDOST;DERL2;DHPS;DMBT1;DNAJB11;DNAJB9;DNAJC3;DPAGT1;DPH3;DPH5;DPM2;DPM3;DPP4;DYNC1I2;EDEM1;EDEM3;EEF1A1;EEF1B2;EEF1D;EEF1G;EEF2;EIF2AK3;EIF2B2;EIF3B;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4EBP1;EIF4G1;EIF5A;ERN1;EXOC4;EXOSC7;FAU;FBXW2;FBXW9;FFAR4;FPGT;FUK;FUOM;FUT8;GALNT12;GALNT3;GALNT4;GALNT5;GALNT6;GALNT7;GANAB;GAS6;GATA6;GBF1;GCNT1;GCNT3;GFPT1;GGA2;GLB1;GMDS;GMPPB;GNAI1;GNB2;GNE;GNG11;GNG12;GNPNAT1;GOLGA2;GOLGB1;GORASP1;GOSR2;GSN;H2AFZ;H3F3A;HDGF;HERPUD1;HIST1H2BC;HNRNPK;HSCB;HSP90B1;HSPA5;HSPA9;HSPG2;HYOU1;INCENP;ITM2B;KDELR1;KDELR2;KDELR3;KLF4;KLK1;LMAN1;LMNA;MAGT1;MAN2A1;MBTPS2;MCFD2;MGAT3;MGAT4A;MGAT4B;MGAT4C;MGAT5;MIA3;MOGS;MPDU1;MTX2;MUC13;MUC2;MUC3A;NAGK;NAPG;NDC1;NOP56;NOP58;NSMCE1;NSMCE4A;NUP43;NUP50;NUS1;OS9;PAM16;PARN;PCGF2;PCSK1;PDIA3;PDIA5;PDIA6;PFDN1;PFDN2;PFDN5;PGM3;PHC3;PIAS3;PIGA;PIGF;PIGS;PIGT;PMM2;PMPCB;POFUT2;PPP6R1;PREB;PRKCSH;PROC;RAB1A;RAB1B;RANGAP1;RPN1;RPN2;SAE1;SCFD1;SCMH1;SEC11C;SEC13;SEC16A;SEC22B;SEC23IP;SEC24A;SEC24D;SEC31A;SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62;SEC63;SEMA5A;SERP1;SIAH2;SLC25A12;SLC30A7;SLC34A1;SLC35A1;SLC35C1;SMC3;SMC6;SPCS1;SPCS2;SPCS3;SPON2;SPTAN1;SPTBN1;SRP19;SRP72;SRP9;SRPR;SRPRB;SSR1;SSR2;SSR3;SSR4;ST3GAL3;ST3GAL4;ST3GAL6;ST6GAL1;ST6GALNAC2;ST6GALNAC4;ST6GALNAC6;STT3A;STX17;SUMF1;SUMO1;SUMO2;SUMO3;SYVN1;TAZ;TBCA;TBCE;TCF7L2;TFG;TIMM10;TIMM10B;TIMM13;TIMM17A;TIMM17B;TIMM22;TIMM9;TMED10;TMED2;TMED3;TMED7;TMED9;TOMM22;TOMM5;TOMM7;TPP1;TPR;TRAM1;TSTA3;TTR;TUBA1A;TUBA1C;TUBA4A;TUBB2A;TUBB4B;UAP1;UBB;UBC;UGGT1;USO1;USP9X;VAMP2;VDAC1;WRN;XBP1;YIF1A;YKT6"
"78","Mitochondrial Fatty Acid Beta-Oxidation Homo sapiens R-HSA-77289",0.00426404229525983,0.044532216365284,0.407017918923954,0.481245204568566,2.10426944545452,17,"ACAD11;ACADL;ACADM;ACADS;ACADVL;ECHS1;ECI1;HADH;HADHA;HADHB;MCEE"
"79","Mitochondrial translation Homo sapiens R-HSA-5368287",0.000113823390487122,0.00318490732249816,0.538434096309916,0.275692277694298,2.06299219481289,88,"AURKAIP1;DAP3;GADD45GIP1;MRPL1;MRPL11;MRPL13;MRPL14;MRPL15;MRPL16;MRPL17;MRPL19;MRPL2;MRPL20;MRPL21;MRPL23;MRPL24;MRPL27;MRPL28;MRPL3;MRPL30;MRPL32;MRPL33;MRPL34;MRPL35;MRPL36;MRPL38;MRPL4;MRPL40;MRPL42;MRPL44;MRPL45;MRPL47;MRPL48;MRPL49;MRPL50;MRPL51;MRPL52;MRPL54;MRPL9;MRPS12;MRPS14;MRPS15;MRPS17;MRPS18A;MRPS18B;MRPS21;MRPS22;MRPS23;MRPS24;MRPS25;MRPS26;MRPS28;MRPS30;MRPS31;MRPS33;MRPS34;MRPS35;MRPS36;MRPS5;MRPS6;MRPS7;MRPS9;MRRF;MTFMT;PTCD3;TSFM;TUFM"
"80","Mitochondrial translation elongation Homo sapiens R-HSA-5389840",1.35730601844142e-06,0.000143777487524902,0.643551836150722,0.350948165895173,2.63214529399208,82,"AURKAIP1;DAP3;GADD45GIP1;MRPL1;MRPL11;MRPL13;MRPL14;MRPL15;MRPL16;MRPL17;MRPL19;MRPL2;MRPL20;MRPL21;MRPL23;MRPL24;MRPL27;MRPL28;MRPL3;MRPL30;MRPL32;MRPL33;MRPL34;MRPL35;MRPL36;MRPL38;MRPL4;MRPL40;MRPL42;MRPL44;MRPL45;MRPL47;MRPL48;MRPL49;MRPL50;MRPL51;MRPL52;MRPL54;MRPL9;MRPS12;MRPS14;MRPS15;MRPS17;MRPS18A;MRPS18B;MRPS21;MRPS22;MRPS23;MRPS24;MRPS25;MRPS26;MRPS28;MRPS30;MRPS31;MRPS33;MRPS34;MRPS35;MRPS36;MRPS5;MRPS6;MRPS7;MRPS9;PTCD3;TSFM;TUFM"
"81","Mitochondrial translation initiation Homo sapiens R-HSA-5368286",4.33376107546529e-05,0.00171498839268286,0.557332238758646,0.308755291367896,2.31569464139017,82,"AURKAIP1;DAP3;GADD45GIP1;MRPL1;MRPL11;MRPL13;MRPL14;MRPL15;MRPL16;MRPL17;MRPL19;MRPL2;MRPL20;MRPL21;MRPL23;MRPL24;MRPL27;MRPL28;MRPL3;MRPL30;MRPL32;MRPL33;MRPL34;MRPL35;MRPL36;MRPL38;MRPL4;MRPL40;MRPL42;MRPL44;MRPL45;MRPL47;MRPL48;MRPL49;MRPL50;MRPL51;MRPL52;MRPL54;MRPL9;MRPS12;MRPS14;MRPS15;MRPS17;MRPS18A;MRPS18B;MRPS21;MRPS22;MRPS23;MRPS24;MRPS25;MRPS26;MRPS28;MRPS30;MRPS31;MRPS33;MRPS34;MRPS35;MRPS36;MRPS5;MRPS6;MRPS7;MRPS9;MTFMT;PTCD3"
"82","Mitochondrial translation termination Homo sapiens R-HSA-5419276",4.86441795804991e-05,0.00171498839268286,0.557332238758646,0.307515254328996,2.30639424328724,82,"AURKAIP1;DAP3;GADD45GIP1;MRPL1;MRPL11;MRPL13;MRPL14;MRPL15;MRPL16;MRPL17;MRPL19;MRPL2;MRPL20;MRPL21;MRPL23;MRPL24;MRPL27;MRPL28;MRPL3;MRPL30;MRPL32;MRPL33;MRPL34;MRPL35;MRPL36;MRPL38;MRPL4;MRPL40;MRPL42;MRPL44;MRPL45;MRPL47;MRPL48;MRPL49;MRPL50;MRPL51;MRPL52;MRPL54;MRPL9;MRPS12;MRPS14;MRPS15;MRPS17;MRPS18A;MRPS18B;MRPS21;MRPS22;MRPS23;MRPS24;MRPS25;MRPS26;MRPS28;MRPS30;MRPS31;MRPS33;MRPS34;MRPS35;MRPS36;MRPS5;MRPS6;MRPS7;MRPS9;MRRF;PTCD3"
"83","Mitotic G1-G1/S phases Homo sapiens R-HSA-453279",4.56056838950888e-05,0.00171498839268286,0.557332238758646,0.26445520295635,2.13769048314984,114,"CCNA2;CCNB1;CCND1;CCND2;CCND3;CDC25A;CDK1;CDK2;CDK4;CDK6;CDKN1A;CDKN2B;CDKN2C;CDKN2D;CDT1;CKS1B;DBF4;DHFR;FBXO5;HDAC1;LIN37;LIN54;MCM2;MCM3;MCM4;MCM5;MCM6;MCM7;MYC;ORC5;ORC6;PCNA;PPP2CA;PPP2R1A;PPP2R2A;PRIM1;PRIM2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;RBBP4;RPA1;RPA2;RPA3;RRM2;TFDP1;TFDP2;TOP2A;TYMS;UBA52;UBB;UBC;WEE1"
