"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"54","GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785",1.59529191872068e-05,0.000370905371102558,0.575610261071129,0.712764933439251,2.29083402658763,54,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RBX1;RPS27A;UBA52"
"55","GRB2 events in EGFR signaling Homo sapiens R-HSA-179812",0.00293684007752664,0.0364168169613303,0.431707695803346,0.445510476403272,1.64672757774705,132,"CALM1;DAB2IP;HRAS;LAMTOR2;MAP2K2;PEBP1;PHB;PPP2R1A;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RBX1;RPS27A;UBA52;WDR83"
"56","Gluconeogenesis Homo sapiens R-HSA-70263",0.000454562691207182,0.00795752099430925,0.49849310876659,0.702297998223625,1.92965908732147,23,"ALDOB;FBP2;GAPDH;GOT2;MDH1;MDH2;PCK1;PGAM1;PGK1;SLC25A1;SLC25A10;SLC25A11;TPI1"
"57","Glutathione conjugation Homo sapiens R-HSA-156590",1.41714193120282e-05,0.000357407998920304,0.593325476396405,0.763541898726327,2.15683371983092,26,"AKR1A1;CNDP2;ESD;GSS;GSTA4;GSTK1;GSTM1;GSTM2;GSTM5;GSTO1;GSTP1;GSTT2;MGST1;MGST2;MGST3"
"58","HIV Infection Homo sapiens R-HSA-162906",2.05638483323018e-06,0.000158226612383736,0.627256739718528,0.523013002122748,2.03922631572936,192,"AP1M2;AP1S1;AP2A1;AP2S1;B2M;CHMP2A;CHMP6;GTF2F1;LIG1;NELFE;POLR2C;POLR2E;POLR2F;POLR2H;POLR2I;POLR2J;PPIA;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RAN;RANBP1;RBX1;RPS27A;SLC25A4;SSRP1;TAF10;UBA52;VPS28"
"59","Hedgehog 'off' state Homo sapiens R-HSA-5610787",0.000232826201189084,0.00438538465024503,0.518848077743792,0.617864990983765,2.08670677180582,76,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RBX1;RPS27A;UBA52"
"60","Hedgehog 'on' state Homo sapiens R-HSA-5632684",0.00028792687879367,0.00522481945908514,0.49849310876659,0.651857803187548,2.15273284709417,66,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RBX1;RPS27A;UBA52"
"61","Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346",5.62879744886525e-08,1.35205236117321e-05,0.719512826338911,0.729512249893004,2.35079717399288,55,"DERL2;ERLEC1;OS9;P4HB;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RPS27A;UBA52;VCP"
"62","Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390",7.43299005303883e-06,0.000292207854181492,0.610526878385931,0.733513637556298,2.34932569621622,53,"DERL2;ERLEC1;OS9;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RPS27A;UBA52;VCP"
"63","Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768",3.58023373382693e-06,0.000206149785290825,0.627256739718528,0.743446848269737,2.36552272691847,52,"DERL2;ERLEC1;OS9;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RPS27A;UBA52;VCP"
"64","Host Interactions of HIV factors Homo sapiens R-HSA-162909",8.39296902966354e-06,0.000292207854181492,0.593325476396405,0.59652988607754,2.14367379918337,111,"AP1M2;AP1S1;AP2A1;AP2S1;B2M;PPIA;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RAN;RANBP1;RBX1;RPS27A;SLC25A4;UBA52"
"65","Infectious disease Homo sapiens R-HSA-5663205",3.58144700459947e-05,0.000795401961618509,0.557332238758646,0.430664474664509,1.76611159367505,301,"AP1M2;AP1S1;AP2A1;AP2S1;B2M;CALM1;CHMP2A;CHMP6;CLTA;EEF2;FAU;GTF2F1;MAP2K2;MSRA;NELFE;POLR2C;POLR2E;POLR2F;POLR2H;POLR2J;PPIA;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RAN;RANBP1;RBX1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL18;RPL18A;RPL19;RPL21;RPL26;RPL28;RPL3;RPL5;RPL7;RPL7A;RPL8;RPL9;RPS11;RPS12;RPS14;RPS15;RPS2;RPS20;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS9;RPSA;SLC25A4;SSRP1;TAF10;UBA52;VAMP2;VPS28"
"66","M Phase Homo sapiens R-HSA-68886",0.00256538215998837,0.0337813155226787,0.431707695803346,0.391933115752197,1.54380593718557,221,"ANAPC15;BIRC5;BUB3;CCNB1;CCNB2;CDC20;CDC26;CDCA8;CDK1;CENPF;CENPM;CENPU;CLASP1;CSNK2B;GORASP2;H2AFX;H2AFZ;HIST1H2BC;LMNA;LPIN1;MAD2L1;NUDC;PPP2R1A;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;RAB1A;RAB1B;RAB2A;RAE1;RPS27A;SEC13;UBA52;UBE2E1"
"67","M/G1 Transition Homo sapiens R-HSA-68874",0.000557491480999833,0.00932075644637923,0.477270815362862,0.602573065550303,2.02992059165129,75,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RPS27A;UBA52"
"68","MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128",0.00115021575309561,0.0176062780889534,0.45505986738723,0.586434010718458,1.98055536280676,76,"CCND3;CDC42;CDC42EP5;ETV4;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RPS27A;UBA52"
"69","Metabolism Homo sapiens R-HSA-1430728",9.06852915027353e-20,1.3493971375607e-16,1.15122052214226,0.409117901507315,1.88762069031626,1239,"AACS;ACADS;ACOT13;ACOT8;ACOT9;ACP5;ACSF3;ADK;AGPAT2;AGPAT5;AGT;AIMP1;AKR1A1;AKT1;ALAD;ALDH1L1;ALDOB;AMN;APRT;AQP1;ARL2;AS3MT;ASNS;ASPG;ATP5A1;ATP5B;ATP5C1;ATP5D;ATP5F1;ATP5G1;ATP5G3;ATP5H;BCAT2;BCKDK;BLVRB;BPHL;BSG;CALM1;CBR1;CBS;CD320;CERS4;CKB;CLPS;CMBL;CMPK1;CNDP2;COASY;COQ7;COX14;COX4I1;COX5A;COX5B;COX6B1;COX7A2L;COX7B;COX8A;CRYL1;CTH;CTSA;CYB5A;CYC1;CYCS;DCXR;DDAH1;DEGS1;DPEP1;EBP;ELOVL1;ESD;ETFB;ETHE1;FABP2;FABP5;FAM213B;FAM96B;FASN;FAU;FBP2;FDFT1;FDPS;G6PC3;GALE;GALK1;GAPDH;GCSH;GDE1;GDPD1;GLB1;GLO1;GMPR2;GNA11;GNAI1;GNB2;GNG11;GOT2;GPX1;GPX2;GRHPR;GSS;GSTA4;GSTK1;GSTM1;GSTM2;GSTM5;GSTO1;GSTP1;GSTT2;GUK1;HAO2;HMBS;HMGCL;HMGCR;HMGCS1;HMGCS2;HPGD;HSD17B10;HSD17B12;HSD17B7;IDH3G;IDI1;INSIG1;IP6K2;ISCU;ISYNA1;LDHA;LDLR;LMF1;LPCAT3;LPIN1;LRP10;MAOA;MARS;MAT2A;MDH1;MDH2;MED10;MED9;MGST1;MGST2;MGST3;MLX;MMADHC;MOCS2;MPC1;MPC2;MSMO1;MT3;MTHFD2;MTHFD2L;MVD;MVK;N6AMT1;NAGLU;NDUFA11;NDUFA13;NDUFA2;NDUFA8;NDUFA9;NDUFAB1;NDUFAF3;NDUFB10;NDUFB11;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NDUFV3;NME1;NME2;NOSIP;NR1H4;NT5C;NUBP1;NUBP2;NUDT19;OAT;OAZ1;P4HB;PCBD1;PCK1;PCYT2;PDZD11;PGAM1;PGD;PGK1;PGLS;PHGDH;PKM;PLA2G10;PLA2G16;PMVK;POLD1;POR;PPARGC1A;PPP1CA;PPP2R1A;PSAP;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PTGES3;PTGR1;PTPMT1;QDPR;RAN;RARS;RBP4;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL18;RPL18A;RPL19;RPL21;RPL26;RPL28;RPL3;RPL5;RPL7;RPL7A;RPL8;RPL9;RPLP1;RPS11;RPS12;RPS14;RPS15;RPS2;RPS20;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS9;RPSA;SAR1B;SARS;SAT1;SC5D;SDHB;SDHC;SIN3B;SLC22A1;SLC25A1;SLC25A10;SLC25A11;SLC25A16;SLC25A4;SLC35B2;SPHK2;SPR;SQLE;SREBF1;SRM;ST3GAL4;SUCLG1;SULT1A1;SULT1B1;SULT2B1;SURF1;TALDO1;TECR;TKT;TNFRSF21;TPI1;TST;UBA52;UCP2;UGDH;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRFS1;UQCRH;UQCRQ;VAMP2;VKORC1"
"70","Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291",9.54568871337211e-07,0.000101457034324984,0.643551836150722,0.489005081246909,1.95618838053907,243,"AIMP1;ASNS;ASPG;BCAT2;BCKDK;CBS;CKB;CNDP2;ETHE1;FAU;GCSH;GRHPR;HSD17B10;MARS;NDUFAB1;OAT;OAZ1;PCBD1;PHGDH;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;QDPR;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL18;RPL18A;RPL19;RPL21;RPL26;RPL28;RPL3;RPL5;RPL7;RPL7A;RPL8;RPL9;RPS11;RPS12;RPS14;RPS15;RPS2;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS9;RPSA;SARS;SAT1;SLC25A10;SRM;TST;UBA52"
"71","Metabolism of polyamines Homo sapiens R-HSA-351202",2.60835564809954e-05,0.000588065637026079,0.575610261071129,0.69185376692802,2.26706206371527,64,"CKB;OAZ1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;SAT1;SRM"
"72","Metabolism of proteins Homo sapiens R-HSA-392499",6.36046137648687e-08,1.35205236117321e-05,0.704975715167238,0.377475691734711,1.68327798794177,749,"ACTB;AGT;ALG14;ALG5;AMDHD2;APEH;ARL2;ASNS;ATP5A1;ATP5B;ATP5G1;ATP6V0D1;AURKA;B2M;B3GNT9;BET1;BIRC5;CCT3;CCT5;CCT6A;CCT7;CCT8;CDX2;CHCHD2;CMAS;CNIH1;COPE;COPZ1;COPZ2;CSNK2B;CST3;CTSA;CTSD;CTSH;CTSZ;CYC1;DAD1;DCTN2;DCTN3;DDOST;DERL2;DHDDS;DHPS;DMBT1;DNAJB11;DNAJC19;DPH3;DPM1;DPM2;DYNLL2;EDEM2;EEF1B2;EEF1D;EEF2;EIF1AX;EIF2B2;EIF3B;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3M;EIF4EBP1;EIF4G1;EIF5;EIF5A;EXOSC4;EXOSC5;FAU;FUCA1;FUK;FUOM;GALNT6;GBF1;GFER;GLB1;GMDS;GMPPB;GNAI1;GNB2;GNG11;GNPNAT1;GRPEL1;GSN;H2AFX;H2AFZ;HIST1H2BC;HSPA9;IDH3G;KDELR1;KDELR2;KDELR3;KLK1;LMAN1;LMNA;MGAT4B;MGAT4C;MPDU1;MPI;MSRA;MSRB1;MTX1;MVD;N6AMT1;NANS;NAPA;NSMCE1;NSMCE4A;NUDT14;OS9;PCMT1;PDIA6;PFDN1;PFDN5;PFDN6;PIGF;PIGP;PIGT;PIGX;PMM1;PREB;PRKCSH;RAB1A;RAB1B;RAE1;RING1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL18;RPL18A;RPL19;RPL21;RPL26;RPL28;RPL3;RPL5;RPL7;RPL7A;RPL8;RPL9;RPLP1;RPN2;RPS11;RPS12;RPS14;RPS15;RPS2;RPS20;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS9;RPSA;SAMM50;SAR1B;SCFD1;SEC11A;SEC11C;SEC13;SEC61A1;SEC61B;SERP1;SLC25A4;SLC35A1;SPCS1;SPCS2;SRP14;SRP68;SRP72;SRPR;SSR1;SSR2;SSR4;ST3GAL4;ST6GALNAC6;SUMO1;SUMO2;SUMO3;TBCB;TBCD;TIMM10B;TIMM13;TIMM17A;TIMM17B;TIMM21;TIMM22;TIMM50;TIMM9;TMED10;TMED3;TMED9;TOMM20;TOMM22;TOMM40;TOMM5;TOMM70A;TOP2A;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC4;TRAPPC5;TRAPPC6A;TSTA3;TUBA1C;TUBA4A;TUBB2A;TUBB4B;UBA52;UBE2I;VAMP2;YIF1A"
"73","Mitochondrial protein import Homo sapiens R-HSA-1268020",6.19052048771382e-05,0.00131592778367402,0.538434096309916,0.708268845710579,2.2699963963391,51,"ATP5A1;ATP5B;ATP5G1;CHCHD2;CYC1;DNAJC19;GFER;GRPEL1;HSPA9;IDH3G;MTX1;SAMM50;SLC25A4;TIMM10B;TIMM13;TIMM17A;TIMM17B;TIMM21;TIMM22;TIMM50;TIMM9;TOMM20;TOMM22;TOMM40;TOMM5"
"74","Mitochondrial translation Homo sapiens R-HSA-5368287",7.56307040344413e-06,0.000292207854181492,0.610526878385931,0.655945261996534,2.28458849369634,88,"AURKAIP1;CHCHD1;GADD45GIP1;MRPL11;MRPL12;MRPL13;MRPL14;MRPL16;MRPL17;MRPL2;MRPL20;MRPL21;MRPL28;MRPL30;MRPL34;MRPL35;MRPL4;MRPL41;MRPL42;MRPL46;MRPL48;MRPL51;MRPL52;MRPL54;MRPL55;MRPS10;MRPS11;MRPS12;MRPS14;MRPS16;MRPS17;MRPS18A;MRPS18B;MRPS23;MRPS24;MRPS25;MRPS26;MRPS34"
"75","Mitochondrial translation elongation Homo sapiens R-HSA-5389840",3.51991333316749e-07,4.76148276341202e-05,0.674962860011025,0.682485160572127,2.34576249373632,82,"AURKAIP1;CHCHD1;GADD45GIP1;MRPL11;MRPL12;MRPL13;MRPL14;MRPL16;MRPL17;MRPL2;MRPL20;MRPL21;MRPL28;MRPL30;MRPL34;MRPL35;MRPL4;MRPL41;MRPL42;MRPL46;MRPL48;MRPL51;MRPL52;MRPL54;MRPL55;MRPS10;MRPS11;MRPS12;MRPS14;MRPS16;MRPS17;MRPS18A;MRPS18B;MRPS23;MRPS24;MRPS25;MRPS26;MRPS34"
"76","Mitochondrial translation initiation Homo sapiens R-HSA-5368286",2.93731714032398e-07,4.37072790480208e-05,0.674962860011025,0.684003709440819,2.35098188191774,82,"AURKAIP1;CHCHD1;GADD45GIP1;MRPL11;MRPL12;MRPL13;MRPL14;MRPL16;MRPL17;MRPL2;MRPL20;MRPL21;MRPL28;MRPL30;MRPL34;MRPL35;MRPL4;MRPL41;MRPL42;MRPL46;MRPL48;MRPL51;MRPL52;MRPL54;MRPL55;MRPS10;MRPS11;MRPS12;MRPS14;MRPS16;MRPS17;MRPS18A;MRPS18B;MRPS23;MRPS24;MRPS25;MRPS26;MRPS34"
"77","Mitochondrial translation termination Homo sapiens R-HSA-5419276",2.69456943280591e-07,4.37072790480208e-05,0.674962860011025,0.685504548580297,2.35614040017705,82,"AURKAIP1;CHCHD1;GADD45GIP1;MRPL11;MRPL12;MRPL13;MRPL14;MRPL16;MRPL17;MRPL2;MRPL20;MRPL21;MRPL28;MRPL30;MRPL34;MRPL35;MRPL4;MRPL41;MRPL42;MRPL46;MRPL48;MRPL51;MRPL52;MRPL54;MRPL55;MRPS10;MRPS11;MRPS12;MRPS14;MRPS16;MRPS17;MRPS18A;MRPS18B;MRPS23;MRPS24;MRPS25;MRPS26;MRPS34"
"78","Mitotic Anaphase Homo sapiens R-HSA-68882",0.00385576937507614,0.04651209663431,0.431707695803346,0.455195367907455,1.72396281935882,151,"ANAPC15;BIRC5;BUB3;CDC20;CDC26;CDCA8;CENPF;CENPM;CENPU;CLASP1;LMNA;MAD2L1;NUDC;PPP2R1A;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;RPS27A;SEC13;UBA52;UBE2E1"
"79","Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396",0.00387600805285917,0.04651209663431,0.431707695803346,0.454011494547092,1.72260203879812,152,"ANAPC15;BIRC5;BUB3;CDC20;CDC26;CDCA8;CENPF;CENPM;CENPU;CLASP1;LMNA;MAD2L1;NUDC;PPP2R1A;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;RPS27A;SEC13;UBA52;UBE2E1"
"80","NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590",9.36086470927701e-09,2.78579333748084e-06,0.747739663149885,0.745691820572638,2.40293459736813,55,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RPS27A;UBA52;UBE2M"
"81","O-linked glycosylation Homo sapiens R-HSA-5173105",0.000966810399453638,0.0149855611915314,0.477270815362862,-0.653192247093327,-2.06571328653431,43,"A4GNT;B3GNT3;B3GNT7;C1GALT1;CHST4;GALNT3;GALNT4;GALNT5;GALNT7;GCNT1;MUC1;MUC13;MUC4;SPON2;ST3GAL1;ST6GAL1;ST6GALNAC2;ST6GALNAC4;THBS1"
"82","O-linked glycosylation of mucins Homo sapiens R-HSA-913709",0.00141308062836666,0.0203333810149692,0.45505986738723,-0.667032091574015,-1.99655736875328,34,"A4GNT;B3GNT3;B3GNT7;CHST4;GALNT3;GALNT4;GALNT5;GALNT7;GCNT1;MUC1;MUC13;MUC4;ST3GAL1;ST6GAL1;ST6GALNAC2;ST6GALNAC4"
"83","Orc1 removal from chromatin Homo sapiens R-HSA-68949",8.44417858185763e-06,0.000292207854181492,0.593325476396405,0.683958650604935,2.24347894182114,65,"CDKN1B;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RPS27A;UBA52"
"84","PCP/CE pathway Homo sapiens R-HSA-4086400",1.01627651457638e-05,0.000308616215038705,0.593325476396405,0.673490648802837,2.26882450353291,75,"AP2A1;AP2S1;CLTA;CLTB;CLTC;PFN1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;RAC1;RHOA;RPS27A;UBA52"
"85","Phase II conjugation Homo sapiens R-HSA-156580",0.00201735989803982,0.0268020672168147,0.431707695803346,0.61128182351159,1.94499586545317,52,"AKR1A1;AS3MT;CNDP2;ESD;GSS;GSTA4;GSTK1;GSTM1;GSTM2;GSTM5;GSTO1;GSTP1;GSTT2;MAT2A;MGST1;MGST2;MGST3;N6AMT1;SLC35B2;SULT1A1;SULT1B1;SULT2B1;UGDH"
"86","RAF/MAP kinase cascade Homo sapiens R-HSA-5673001",0.00293684007752664,0.0364168169613303,0.431707695803346,0.445510476403272,1.64672757774705,132,"CALM1;DAB2IP;HRAS;LAMTOR2;MAP2K2;PEBP1;PHB;PPP2R1A;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RBX1;RPS27A;UBA52;WDR83"
"87","Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408",4.25230569553884e-06,0.000206149785290825,0.610526878385931,0.685046870221004,2.30775457385889,75,"ANAPC15;BUB3;CCNB1;CDC20;CDC26;CDK1;MAD2L1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;RPS27A;UBA52;UBE2E1"
"88","Regulation of Apoptosis Homo sapiens R-HSA-169911",1.18279856897816e-05,0.000332076277479151,0.593325476396405,0.745003720203145,2.37111370606183,47,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;RPS27A;UBA52"
"89","Regulation of DNA replication Homo sapiens R-HSA-69304",6.36821412460714e-05,0.00133463417146696,0.538434096309916,0.648210832874091,2.16242409869807,70,"CDKN1B;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RPS27A;UBA52"
"90","Regulation of RAS by GAPs Homo sapiens R-HSA-5658442",8.40462746659754e-06,0.000292207854181492,0.593325476396405,0.702077719638416,2.28220473035983,60,"DAB2IP;HRAS;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMC1;PSMC3;PSMC4;PSMC5;PSMD1;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RBX1;RPS27A;UBA52"
