"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"433","Negative epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250941",0.0394946944044936,0.186940998203665,0.291539021652711,1.48714803165246,6974,44,"H3F3A;H2AFZ;POLR2F;TAF1D;POLR2L;POLR1D;POLR2E;MBD2;POLR2K;SIN3A;CCNH;CDK7;DNMT1;HDAC2;SAP18;HDAC1;POLR2H;SAP30;POLR1A;SMARCA5;GTF2H4;MNAT1;H2AFX;ARID4B;CD3EAP;SIN3B;POLR1C;TWISTNB;HIST1H2BC;SAP30L;ERCC3"
"434","NoRC negatively regulates rRNA expression Homo sapiens R-HSA-427413",0.0395377061227217,0.186940998203665,0.293994361990452,1.49054430163795,7101,43,"H3F3A;H2AFZ;POLR2F;TAF1D;POLR2L;POLR1D;POLR2E;MBD2;POLR2K;SIN3A;CCNH;CDK7;DNMT1;HDAC2;SAP18;HDAC1;POLR2H;SAP30;POLR1A;SMARCA5;GTF2H4;MNAT1;H2AFX;ARID4B;CD3EAP;SIN3B;POLR1C;TWISTNB;HIST1H2BC;SAP30L;ERCC3"
"435","RNA Polymerase I Chain Elongation Homo sapiens R-HSA-73777",0.0719237358483901,0.271465997868795,0.318400106099729,1.4325955751049,16288,29,"H3F3A;H2AFZ;POLR2F;CBX3;TAF1D;POLR2L;POLR1D;POLR2E;POLR2K;CCNH;CDK7;POLR2H;POLR1A;GTF2H4;MNAT1;H2AFX;CD3EAP;POLR1C;TWISTNB;HIST1H2BC"
"436","RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription Homo sapiens R-HSA-504046",0.0938144798436577,0.317155510003446,0.218419305225211,1.28313582205161,10320,76,"H3F3A;H2AFZ;NFIB;NFIA;POLR2F;CBX3;RBBP7;TAF1D;NFIX;NFIC;POLR2L;POLR1D;POLR2E;MBD2;GTF3A;TFAM;SSB;CHD3;POLR2K;RBBP4;MTA2;MBD3;CCNH;KAT2A;GTF3C6;CDK7;HDAC2;POLRMT;HDAC1;RRN3;POLR2H;ERCC6;POLR1A;GTF3C2;GTF2H4;POLR3K"
"437","RNA Polymerase I Transcription Homo sapiens R-HSA-73864",0.011872592773736,0.0828268083551631,0.312413377383525,1.64234818308758,1941,49,"H3F3A;H2AFZ;POLR2F;CBX3;RBBP7;TAF1D;POLR2L;POLR1D;POLR2E;MBD2;CHD3;POLR2K;RBBP4;MTA2;MBD3;CCNH;KAT2A;CDK7;HDAC2;HDAC1;RRN3;POLR2H;ERCC6;POLR1A"
"438","RNA Polymerase I Promoter Clearance Homo sapiens R-HSA-73854",0.0197093310516865,0.120883897117011,0.301540725035005,1.57581659058724,3270,48,"H3F3A;H2AFZ;POLR2F;RBBP7;TAF1D;POLR2L;POLR1D;POLR2E;MBD2;CHD3;POLR2K;RBBP4;MTA2;MBD3;CCNH;KAT2A;CDK7;HDAC2;HDAC1;RRN3;POLR2H;ERCC6;POLR1A"
"439","RNA Polymerase I Transcription Initiation Homo sapiens R-HSA-73762",0.130462244875541,0.381032588207929,0.254589160526242,1.28098839140725,23752,42,"POLR2F;RBBP7;TAF1D;POLR2L;POLR1D;POLR2E;CHD3;POLR2K;RBBP4;MTA2;MBD3;CCNH;KAT2A;CDK7;HDAC2;HDAC1;RRN3;POLR2H;ERCC6;POLR1A;GTF2H4"
"440","RNA Polymerase I Promoter Escape Homo sapiens R-HSA-73772",0.442134729849716,0.739451877249161,0.23336829110069,0.999674783925852,107558,25,"POLR2F;TAF1D;POLR2L;POLR1D;POLR2E;POLR2K;CCNH;CDK7;RRN3;POLR2H;POLR1A;GTF2H4;MNAT1;CD3EAP;POLR1C;TWISTNB"
"441","RNA Polymerase I Transcription Termination Homo sapiens R-HSA-73863",0.781824459863856,0.922891423351721,0.181895691448972,0.779182703822596,190195,25,"POLR2F;TAF1D;POLR2L;POLR1D;POLR2E;POLR2K;CCNH;CDK7;POLR2H;POLR1A;GTF2H4;MNAT1;CD3EAP;POLR1C;TWISTNB"
"442","RMTs methylate histone arginines Homo sapiens R-HSA-3214858",0.0271419488157686,0.147973883914116,0.357822577072245,1.60997132465078,6146,29,"CDK4;PRMT1;H2AFZ;WDR77;RBBP7;SMARCE1;PBRM1;CCND1;SMARCD2;PRMT7;HIST3H2A;SMARCA2;SMARCB1;ACTL6A;ARID1A;SMARCC1"
"443","HDACs deacetylate histones Homo sapiens R-HSA-3214815",0.158172510754885,0.427996205572041,0.266076094232442,1.25784776400444,32906,34,"RBBP7;NCOR1;CHD3;RBBP4;MTA2;MBD3;HIST3H2A;HDAC3;GPS2;HDAC2;SAP18;HDAC1;SAP30;ARID4A;ARID4B;CHD4;REST;KDM1A;HIST1H2BC;RCOR1;SAP30L"
"444","HATs acetylate histones Homo sapiens R-HSA-3214847",0.141125284354966,0.398144426112817,-0.295863937891306,-1.27360676601161,124198,70,"ELP4;CREBBP;PHF20;WDR5;TAF6L;ING5;USP22;TADA2B;MEAF6;YEATS2;HCFC1;ATF2;TADA2A;ELP2;TAF12;ELP6;MBIP;EP400;ATXN7;JADE2;TADA3;ELP5;ATXN7L3"
"445","Chromatin organization Homo sapiens R-HSA-4839726",0.459038180951418,0.750244801268824,-0.214272226355122,-1.01744079069569,444863,171,"ELP4;JMJD6;CREBBP;PHF20;WDR5;GATAD2B;TAF6L;PRMT6;SETDB1;DNMT3A;PHF8;PHF2;KDM3A;SMARCC2;KDM5C;EHMT2;ING5;USP22;TADA2B;MEAF6;SMYD3;YEATS2;HCFC1;SETD3;ATF2;NCOR2;SETD1A;TADA2A;KDM5B;ATF7IP;ELP2;TAF12;UTY;ELP6;MBIP;KDM6B;SMARCD1;KDM4A;EP400;ATXN7;JADE2;TADA3;KDM3B;ELP5;HDAC10;KDM5D;ATXN7L3;EED;HDAC8;KMT2D;BRPF1;SETD2;ARID1B"
"446","Chromatin modifying enzymes Homo sapiens R-HSA-3247509",0.459038180951418,0.750244801268824,-0.214272226355122,-1.01744079069569,444863,171,"ELP4;JMJD6;CREBBP;PHF20;WDR5;GATAD2B;TAF6L;PRMT6;SETDB1;DNMT3A;PHF8;PHF2;KDM3A;SMARCC2;KDM5C;EHMT2;ING5;USP22;TADA2B;MEAF6;SMYD3;YEATS2;HCFC1;SETD3;ATF2;NCOR2;SETD1A;TADA2A;KDM5B;ATF7IP;ELP2;TAF12;UTY;ELP6;MBIP;KDM6B;SMARCD1;KDM4A;EP400;ATXN7;JADE2;TADA3;KDM3B;ELP5;HDAC10;KDM5D;ATXN7L3;EED;HDAC8;KMT2D;BRPF1;SETD2;ARID1B"
"447","PKMTs methylate histone lysines Homo sapiens R-HSA-3214841",0.715622820584746,0.895745571344172,-0.222675899496102,-0.817668224500165,556151,30,"WDR5;SETDB1;EHMT2;SMYD3;SETD3;SETD1A;ATF7IP;EED;KMT2D;SETD2"
"448","HDMs demethylate histones Homo sapiens R-HSA-3214842",0.00514852029903508,0.0464946127618383,-0.544925370258259,-1.79389689321396,3742,19,"JMJD6;PHF8;PHF2;KDM3A;KDM5C;KDM5B;UTY;KDM6B;KDM4A;KDM3B;KDM5D"
"449","POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation Homo sapiens R-HSA-2892247",0.850982772742591,0.957680918560469,0.483211853268013,0.762263117876266,381298,2,"EPHA1;STAT3"
"450","Transcriptional regulation of pluripotent stem cells Homo sapiens R-HSA-452723",0.0517830516898608,0.221118937673282,0.372618012092089,1.52866494893865,13335,22,"GATA6;POLR2F;POLR2L;POLR2E;TSC22D1;POLR2K;POLR2J;SMAD4;POLR2H;POLR2D;POLR2B;POLR2I;POLR2C;KLF4;PBX1;EPAS1;EPHA1"
"451","POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation Homo sapiens R-HSA-2892245",0.661914853571315,0.864687810062821,0.480227637662324,0.878299168350914,270793,3,"GATA6;TSC22D1"
"452","RNA Polymerase III Transcription Termination Homo sapiens R-HSA-73980",0.0207268487369797,0.125555231855284,0.461994036805777,1.72813212493766,5883,17,"NFIB;NFIA;POLR2F;NFIX;NFIC;POLR2L;POLR1D;POLR2E;SSB;POLR2K"
"453","RNA Polymerase III Chain Elongation Homo sapiens R-HSA-73780",0.525266363220261,0.781915949062241,0.285057007420567,0.934537778648153,165252,12,"POLR2F;POLR2L;POLR1D;POLR2E;POLR2K;POLR2H;POLR3K;POLR3E;POLR1C"
"454","RNA Polymerase III Transcription Initiation From Type 2 Promoter Homo sapiens R-HSA-76066",0.463829200424896,0.754300714847307,-0.30129457010674,-1.00485186145959,339714,20,"GTF3C4;POLR3B;POLR3GL;GTF3C3;BRF1;POLR3D"
"455","RNA Polymerase III Transcription Initiation From Type 1 Promoter Homo sapiens R-HSA-76061",0.523756261905246,0.781915949062241,-0.283711528643081,-0.95775872096792,386319,21,"GTF3C4;POLR3B;POLR3GL;GTF3C3;BRF1;POLR3D"
"456","RNA Polymerase III Abortive And Retractive Initiation Homo sapiens R-HSA-749476",0.412944178929142,0.724498011184382,-0.280545197895249,-1.04505924110777,324097,32,"SNAPC3;GTF3C4;SNAPC1;POLR3B;POLR3GL;GTF3C3;BRF1;POLR3D;SNAPC5"
"457","RNA Polymerase III Transcription Homo sapiens R-HSA-74158",0.412944178929142,0.724498011184382,-0.280545197895249,-1.04505924110777,324097,32,"SNAPC3;GTF3C4;SNAPC1;POLR3B;POLR3GL;GTF3C3;BRF1;POLR3D;SNAPC5"
"458","RNA Polymerase III Transcription Initiation Homo sapiens R-HSA-76046",0.175630632161521,0.450397718713866,-0.354923470946455,-1.27267491736547,134361,27,"SNAPC3;GTF3C4;SNAPC1;POLR3B;POLR3GL;GTF3C3;BRF1;POLR3D;SNAPC5"
"459","RNA Polymerase III Transcription Initiation From Type 3 Promoter Homo sapiens R-HSA-76071",0.335932955951142,0.649983916157481,-0.333783536993301,-1.11320628298565,246041,20,"SNAPC3;SNAPC1;POLR3B;POLR3GL;POLR3D;SNAPC5"
"460","RNA polymerase II transcribes snRNA genes Homo sapiens R-HSA-6807505",0.556105306040021,0.80294751878,-0.225249003008557,-0.946638642641282,479141,60,"SNAPC3;INTS5;SNAPC1;INTS3;TAF13;INTS9;INTS8;CCNK;ICE1;RPRD1A;SNAPC5;RPRD2;INTS1;CCNT1;RPAP2;GTF2A1;INTS10"
"461","PIWI-interacting RNA (piRNA) biogenesis Homo sapiens R-HSA-5601884",0.00745997560912323,0.0602592568273586,0.564829092764383,1.91027982316524,2299,13,"HSP90AA1;POLR2F;POLR2L;POLR2E;POLR2K;POLR2J;POLR2H;POLR2D;POLR2B;POLR2I;POLR2C"
"462","MicroRNA (miRNA) biogenesis Homo sapiens R-HSA-203927",0.147816227634195,0.409765512387071,0.316671268034267,1.29914349835645,38067,22,"RAN;POLR2F;POLR2L;POLR2E;POLR2K;AGO2;POLR2J;DICER1;POLR2H;POLR2D;POLR2B;POLR2I;POLR2C;DROSHA;DGCR8"
"463","FGFR2 alternative splicing Homo sapiens R-HSA-6803529",0.000384993618312305,0.00584237738304859,0.514081195717848,2.23169506515533,91,26,"HNRNPA1;HNRNPF;POLR2F;HNRNPM;POLR2L;POLR2E;TIA1;NCBP2;POLR2K;HNRNPH1;PTBP1;POLR2J;TIAL1;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;ESRP2;NCBP1;POLR2C;GTF2F1"
"464","Signaling by FGFR2 IIIa TM Homo sapiens R-HSA-8851708",0.0174363655311946,0.110155923012526,0.459071932749937,1.7533923979207,4851,18,"POLR2F;POLR2L;POLR2E;NCBP2;POLR2K;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;FGFR2;NCBP1;POLR2C;GTF2F1"
"465","Abortive elongation of HIV-1 transcript in the absence of Tat Homo sapiens R-HSA-167242",0.0473689826529679,0.209959407275007,0.384366308594738,1.55179346741114,12429,21,"POLR2F;POLR2L;POLR2E;NCBP2;POLR2K;NELFA;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;NCBP1;POLR2C;GTF2F1"
"466","Formation of the Early Elongation Complex Homo sapiens R-HSA-113418",0.179408016370196,0.454541480373371,0.272621031032868,1.2395105719209,39979,30,"POLR2F;POLR2L;POLR2E;NCBP2;POLR2K;CCNH;NELFA;CDK7;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;NCBP1;MNAT1;POLR2C;GTF2F1"
"467","Formation of the HIV-1 Early Elongation Complex Homo sapiens R-HSA-167158",0.179408016370196,0.454541480373371,0.272621031032868,1.2395105719209,39979,30,"POLR2F;POLR2L;POLR2E;NCBP2;POLR2K;CCNH;NELFA;CDK7;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;NCBP1;MNAT1;POLR2C;GTF2F1"
"468","Formation of HIV elongation complex in the absence of HIV Tat Homo sapiens R-HSA-167152",0.138303895499904,0.392260759491057,0.263564426820253,1.27804612212419,27358,37,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;NCBP2;POLR2K;CDK9;CCNH;NELFA;CDK7;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;NCBP1;MNAT1;CCNT2;POLR2C;GTF2F1"
"469","RNA Polymerase II Transcription Elongation Homo sapiens R-HSA-75955",0.138303895499904,0.392260759491057,0.263564426820253,1.27804612212419,27358,37,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;NCBP2;POLR2K;CDK9;CCNH;NELFA;CDK7;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;NCBP1;MNAT1;CCNT2;POLR2C;GTF2F1"
"470","Formation of RNA Pol II elongation complex Homo sapiens R-HSA-112382",0.138303895499904,0.392260759491057,0.263564426820253,1.27804612212419,27358,37,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;NCBP2;POLR2K;CDK9;CCNH;NELFA;CDK7;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;NCBP1;MNAT1;CCNT2;POLR2C;GTF2F1"
"471","HIV Transcription Elongation Homo sapiens R-HSA-167169",0.102285496526319,0.325192766494042,0.281745386431863,1.34350132499547,20935,35,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;NCBP2;POLR2K;CDK9;CCNH;NELFA;CDK7;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;NCBP1;MNAT1;POLR2C;GTF2F1"
"472","Tat-mediated elongation of the HIV-1 transcript Homo sapiens R-HSA-167246",0.102285496526319,0.325192766494042,0.281745386431863,1.34350132499547,20935,35,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;NCBP2;POLR2K;CDK9;CCNH;NELFA;CDK7;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;NCBP1;MNAT1;POLR2C;GTF2F1"
"473","Formation of HIV-1 elongation complex containing HIV-1 Tat Homo sapiens R-HSA-167200",0.102285496526319,0.325192766494042,0.281745386431863,1.34350132499547,20935,35,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;NCBP2;POLR2K;CDK9;CCNH;NELFA;CDK7;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;NCBP1;MNAT1;POLR2C;GTF2F1"
"474","Pausing and recovery of Tat-mediated HIV elongation Homo sapiens R-HSA-167238",0.0595075681130172,0.241308926342593,0.352480861196392,1.48936031193629,14742,24,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;POLR2K;CDK9;NELFA;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;POLR2C;GTF2F1"
"475","Tat-mediated HIV elongation arrest and recovery Homo sapiens R-HSA-167243",0.0595075681130172,0.241308926342593,0.352480861196392,1.48936031193629,14742,24,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;POLR2K;CDK9;NELFA;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;POLR2C;GTF2F1"
"476","HIV elongation arrest and recovery Homo sapiens R-HSA-167287",0.0956458058711527,0.317155510003446,0.319515447682939,1.38705919176681,22855,26,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;POLR2K;CDK9;NELFA;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;CCNT2;POLR2C;GTF2F1"
"477","Pausing and recovery of HIV elongation Homo sapiens R-HSA-167290",0.0956458058711527,0.317155510003446,0.319515447682939,1.38705919176681,22855,26,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;POLR2K;CDK9;NELFA;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;CCNT2;POLR2C;GTF2F1"
"478","Elongation arrest and recovery Homo sapiens R-HSA-112387",0.0956458058711527,0.317155510003446,0.319515447682939,1.38705919176681,22855,26,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;POLR2K;CDK9;NELFA;CTDP1;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;CCNT2;POLR2C;GTF2F1"
"479","TP53 Regulates Transcription of DNA Repair Genes Homo sapiens R-HSA-6796648",0.275029529055421,0.592560225009532,0.21711904897272,1.12135778864564,47034,46,"JUN;FOS;SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;POLR2K;CDK9;CCNH;NELFA;CDK7;CTDP1;POLR2J;DDB2;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;POLR2I;ATR;MSH2;MNAT1;CCNT2;POLR2C;GTF2F1;ATM"
"480","Transcription of the HIV genome Homo sapiens R-HSA-167172",0.308411275656015,0.624458593900486,0.203401362821322,1.09195755124037,47482,53,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;TAF6;NCBP2;POLR2K;CDK9;CCNH;NELFA;GTF2B;CDK7;GTF2A2;CTDP1;POLR2J;TAF1;GTF2E2;TAF10;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;TAF11;RNGTT;POLR2I;NCBP1;MNAT1;CCNT2;POLR2C"
"481","RNA Polymerase II Pre-transcription Events Homo sapiens R-HSA-674695",0.277840121044005,0.594308472400644,0.209934310012312,1.11532188544825,44070,51,"SSRP1;POLR2F;POLR2L;POLR2E;TCEA1;TAF6;NCBP2;POLR2K;CDK9;CCNH;NELFA;GTF2B;CDK7;GTF2A2;CTDP1;POLR2J;TAF1;GTF2E2;TAF10;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;TAF11;POLR2I;NCBP1;MNAT1;CCNT2;POLR2C"
"482","RNA Polymerase II HIV Promoter Escape Homo sapiens R-HSA-167162",0.420431912161684,0.727242047965689,0.210764645868761,1.02201553367121,83168,37,"POLR2F;POLR2L;POLR2E;TAF6;POLR2K;CCNH;GTF2B;CDK7;GTF2A2;POLR2J;TAF1;GTF2E2;TAF10;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;TAF11;POLR2I;MNAT1;POLR2C;GTF2F1"
"483","RNA Polymerase II Promoter Escape Homo sapiens R-HSA-73776",0.420431912161684,0.727242047965689,0.210764645868761,1.02201553367121,83168,37,"POLR2F;POLR2L;POLR2E;TAF6;POLR2K;CCNH;GTF2B;CDK7;GTF2A2;POLR2J;TAF1;GTF2E2;TAF10;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;TAF11;POLR2I;MNAT1;POLR2C;GTF2F1"
"484","RNA Polymerase II Transcription Initiation And Promoter Clearance Homo sapiens R-HSA-76042",0.420431912161684,0.727242047965689,0.210764645868761,1.02201553367121,83168,37,"POLR2F;POLR2L;POLR2E;TAF6;POLR2K;CCNH;GTF2B;CDK7;GTF2A2;POLR2J;TAF1;GTF2E2;TAF10;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;TAF11;POLR2I;MNAT1;POLR2C;GTF2F1"
"485","RNA Polymerase II Transcription Initiation Homo sapiens R-HSA-75953",0.420431912161684,0.727242047965689,0.210764645868761,1.02201553367121,83168,37,"POLR2F;POLR2L;POLR2E;TAF6;POLR2K;CCNH;GTF2B;CDK7;GTF2A2;POLR2J;TAF1;GTF2E2;TAF10;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;TAF11;POLR2I;MNAT1;POLR2C;GTF2F1"
"486","RNA Polymerase II Transcription Pre-Initiation And Promoter Opening Homo sapiens R-HSA-73779",0.420431912161684,0.727242047965689,0.210764645868761,1.02201553367121,83168,37,"POLR2F;POLR2L;POLR2E;TAF6;POLR2K;CCNH;GTF2B;CDK7;GTF2A2;POLR2J;TAF1;GTF2E2;TAF10;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;TAF11;POLR2I;MNAT1;POLR2C;GTF2F1"
"487","HIV Transcription Initiation Homo sapiens R-HSA-167161",0.420431912161684,0.727242047965689,0.210764645868761,1.02201553367121,83168,37,"POLR2F;POLR2L;POLR2E;TAF6;POLR2K;CCNH;GTF2B;CDK7;GTF2A2;POLR2J;TAF1;GTF2E2;TAF10;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;TAF11;POLR2I;MNAT1;POLR2C;GTF2F1"
"488","RNA Pol II CTD phosphorylation and interaction with CE Homo sapiens R-HSA-167160",0.199903811371633,0.486377537750487,0.284946199280145,1.22061797192904,48630,25,"POLR2F;POLR2L;POLR2E;POLR2K;CCNH;CDK7;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;RNGTT;POLR2I;MNAT1;POLR2C;GTF2F1"
"489","RNA Pol II CTD phosphorylation and interaction with CE Homo sapiens R-HSA-77075",0.199903811371633,0.486377537750487,0.284946199280145,1.22061797192904,48630,25,"POLR2F;POLR2L;POLR2E;POLR2K;CCNH;CDK7;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;RNGTT;POLR2I;MNAT1;POLR2C;GTF2F1"
"490","mRNA Capping Homo sapiens R-HSA-72086",0.102039774105551,0.325192766494042,0.311661623438402,1.37007171987275,23976,27,"POLR2F;POLR2L;POLR2E;NCBP2;POLR2K;CCNH;CDK7;POLR2J;POLR2H;POLR2D;GTF2F2;POLR2B;GTF2H4;RNGTT;POLR2I;NCBP1;MNAT1;POLR2C;GTF2F1"
"491","Formation of TC-NER Pre-Incision Complex Homo sapiens R-HSA-6781823",0.0415724154796112,0.193653783499961,0.278129802762261,1.4621204125595,6799,49,"HMGN1;UBA52;UBB;UBC;COPS3;PRPF19;POLR2F;POLR2L;POLR2E;TCEA1;RBX1;POLR2K;COPS7A;CCNH;AQR;CDK7;GPS1;POLR2J;COPS6;DDB1;POLR2H;ERCC6;POLR2D;POLR2B;GTF2H4;POLR2I;PPIE;MNAT1;POLR2C"
"492","Dual incision in TC-NER Homo sapiens R-HSA-6782135",0.0686873625030555,0.263989027687983,0.250091557268096,1.36309567658769,10115,56,"HMGN1;UBA52;UBB;UBC;PRPF19;POLR2F;POLR2L;POLR2E;TCEA1;RFC1;POLD1;RBX1;POLR2K;RFC3;CCNH;RPA2;AQR;CDK7;POLR2J;DDB1;POLR2H;POLD4;ERCC6;RFC4;POLR2D;POLR2B;GTF2H4;POLR2I"
"493","Gap-filling DNA repair synthesis and ligation in TC-NER Homo sapiens R-HSA-6782210",0.0131485667660946,0.0891921211045681,0.296345190914818,1.60743903850892,1965,55,"HMGN1;UBA52;UBB;UBC;PRPF19;POLR2F;POLR2L;POLR2E;TCEA1;RFC1;POLD1;RBX1;POLR2K;RFC3;LIG1;CCNH;RPA2;AQR;XRCC1;CDK7;POLR2J;DDB1;POLR2H;POLD4;ERCC6;RFC4;POLR2D;POLR2B;GTF2H4;POLR2I;PPIE;MNAT1;POLR2C"
"494","Transcription-Coupled Nucleotide Excision Repair (TC-NER) Homo sapiens R-HSA-6781827",0.0468323858968882,0.208269704049002,0.242753187365439,1.39448219537164,5700,69,"HMGN1;UBA52;UBB;UBC;COPS3;PRPF19;POLR2F;POLR2L;POLR2E;TCEA1;RFC1;POLD1;RBX1;POLR2K;RFC3;LIG1;COPS7A;CCNH;RPA2;AQR;XRCC1;CDK7;GPS1;POLR2J;COPS6;DDB1;POLR2H;POLD4;ERCC6;RFC4;POLR2D;POLR2B"
"495","Nucleotide Excision Repair Homo sapiens R-HSA-5696398",0.223716396912508,0.522783182568129,0.181023737173712,1.13193582012882,17650,100,"HMGN1;UBA52;UBB;UBC;SUMO2;UBE2N;COPS3;RUVBL1;PRPF19;POLR2F;POLR2L;SUMO1;POLR2E;TCEA1;RFC1;POLD1;RBX1;POLR2K;RFC3;LIG1;COPS7A;CCNH;RPA2;PIAS1;AQR;XRCC1;CDK7;GPS1;SUMO3;POLR2J;COPS6;INO80B;DDB2;DDB1;ACTL6A;POLR2H;POLD4;ERCC6;RFC4;POLR2D;POLR2B;GTF2H4;UBE2I;POLR2I;PPIE;PARP1;INO80D;MNAT1;YY1;POLR2C"
"496","Global Genome Nucleotide Excision Repair (GG-NER) Homo sapiens R-HSA-5696399",0.672789602544756,0.870603150709018,-0.200893305394682,-0.875319559949625,598773,76,"GTF2H5;COPS7B;CETN2;XPA;PIAS3;RNF111;INO80E;UBE2V2;INO80;ERCC1;COPS8;ACTR5;GTF2H1;CHD1L;CUL4A;CUL4B;RAD23B;POLK;XPC;ERCC2;ERCC5;RFC2;LIG3"
"497","Formation of Incision Complex in GG-NER Homo sapiens R-HSA-5696395",0.275577409377737,0.592560225009532,-0.296396563897344,-1.1570730961081,223729,40,"GTF2H5;CETN2;XPA;PIAS3;RNF111;UBE2V2;ERCC1;GTF2H1;CHD1L;CUL4A;CUL4B;RAD23B;XPC;ERCC2;ERCC5"
"498","DNA Damage Recognition in GG-NER Homo sapiens R-HSA-5696394",0.798199418416154,0.928605465031549,-0.198116002225839,-0.756818514011901,637643,36,"COPS7B;CETN2;INO80E;INO80;COPS8;ACTR5;CUL4A;CUL4B;RAD23B;XPC"
"499","DNA Repair Homo sapiens R-HSA-73894",0.624855689211876,0.84252983443053,-0.19570945692567,-0.932861489797989,607813,181,"XRCC4;PNKP;GTF2H5;MAPK8;COPS7B;XAB2;ASCC2;UVSSA;CETN2;XPA;PAXIP1;PIAS3;MAD2L2;RNF111;RAD51D;ALKBH2;INO80E;DCLRE1A;CDK2;WRN;PRKDC;UBE2V2;MLH1;DCLRE1C;INO80;ERCC1;MRE11A;NTHL1;COPS8;ACTR5;TDG;MGMT;SIRT6;USP43;GTF2H1;CHD1L;ALKBH3;MPG;CUL4A;RNF168;CUL4B;ASCC3;EYA3;RAD23B;POLK;XPC;ERCC2;KDM4A;ERCC5;POLR2G;RFC2;LIG3;PARG;RBBP8"
"500","DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532",0.900598527377252,0.971212381782649,-0.15930921114052,-0.69275503945886,800043,75,"XRCC4;MAPK8;PAXIP1;RAD51D;CDK2;WRN;PRKDC;UBE2V2;DCLRE1C;ERCC1;MRE11A;SIRT6;RNF168;EYA3;POLK;KDM4A;RFC2;LIG3;RBBP8;HERC2;BABAM1;PPP4C"
"501","Homology Directed Repair Homo sapiens R-HSA-5693538",0.72559036350312,0.899805404445318,0.155184972656214,0.856713194093339,101980,59,"UBA52;UBB;UBC;SUMO2;UBE2N;SUMO1;RFC1;POLD1;FEN1;RFC3;RNF4;RPA2;XRCC1;TIPIN;RAD50;POLD4;RFC4;RNF8;UBE2I;ATR;PARP1;RAD17;UIMC1;H2AFX;ATM;TOPBP1;PCNA;RFC5;MUS81;POLD2;POLD3;HIST1H2BC"
